Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXC,STK,49.02,7385,7814,429,5.809,0.333,383033.59
MCK,STK,333.48,1078,1149,71,6.586,0.333,383033.59
ABBV,STK,151.96,2408,2521,113,4.693,0.333,383033.59
ADM,STK,88.95,4145,4306,161,3.884,0.333,383033.59
ED,STK,100.32,3634,3818,184,5.063,0.333,383033.59
ABC,STK,155.4,2318,2465,147,6.342,0.333,383033.59
CF,STK,100.57,3631,3809,178,4.902,0.333,383033.59
VRTX,STK,270.84,1347,1414,67,4.974,0.333,383033.59
SRE,STK,166.74,2175,2297,122,5.609,0.333,383033.59
BMY,STK,77.67,4722,4932,210,4.447,0.333,383033.59
CTVA,STK,62.01,5879,6177,298,5.069,0.333,383033.59
AEP,STK,102.48,3492,3738,246,7.045,0.333,383033.59
AMGN,STK,252.96,1407,1514,107,7.605,0.333,383033.59
SO,STK,75.69,4743,5061,318,6.705,0.333,383033.59
PGR,STK,115.62,3137,3313,176,5.61,0.333,383033.59
QQQ,STK,290.64,93213,96865,3652,3.918,24.5,28152971.61
XLE,STK,86.35,34739,36596,1857,5.346,2.75,3160027.43
GNR,STK,62.25,47860,50763,2903,6.066,2.75,3160027.43
ZB,FUT,141125,12,12,0,0,1.5,1723651.32
ZT,FUT,211406.25,8,27,19,237.5,5,5745504.41
JGB,FUT,1183509.8,5,5,0,0,5,5745504.41
YT,FUT,77354.48,69,74,5,7.246,5,5745504.41
IAU,STK,35.06,30124,32775,2651,8.8,1,1149100.88
ZC,FUT,37987.48,23,24,1,4.348,0.8,919280.71
CT,FUT,61425.07,14,15,1,7.143,0.8,919280.71
NG,FUT,89490,10,10,0,0,0.8,919280.71
ZL,FUT,47388,18,19,1,5.556,0.8,919280.71
HO,FUT,158264.33,6,6,0,0,0.8,919280.71
RB,FUT,157382.33,6,6,0,0,0.8,919280.71
KE,FUT,60412.5,14,15,1,7.143,0.8,919280.71
ZS,FUT,84025,10,11,1,10,0.8,919280.71
SB,FUT,21716.79,39,42,3,7.692,0.8,919280.71
ZW,FUT,55925,15,16,1,6.667,0.8,919280.71
,,,,,,,,
,,,,,,,1.726,69520602.85
