Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXC,STK,49.16,7814,8072,258,3.302,0.333,396808.32
MCK,STK,336.42,1149,1149,0,2.698,0.333,396808.32
ABBV,STK,150.57,2521,2635,114,4.522,0.333,396808.32
ADM,STK,88.45,4306,4486,180,4.18,0.333,396808.32
ED,STK,99.87,3818,3973,155,4.06,0.333,396808.32
ABC,STK,155.8,2465,2547,82,3.327,0.333,396808.32
CF,STK,96.71,3809,4103,294,7.719,0.333,396808.32
VRTX,STK,269.65,1414,1472,58,4.102,0.333,396808.32
SRE,STK,164.85,2297,2407,110,4.789,0.333,396808.32
BMY,STK,77.91,4932,5093,161,3.264,0.333,396808.32
CTVA,STK,63.17,6177,6177,0,1.7,0.333,396808.32
AEP,STK,102.58,3738,3868,130,3.478,0.333,396808.32
AMGN,STK,253.05,1514,1568,54,3.567,0.333,396808.32
SO,STK,75.29,5061,5270,209,4.13,0.333,396808.32
PGR,STK,116.81,3313,3313,0,2.535,0.333,396808.32
QQQ,STK,300.97,96865,96865,0,0.041,24.5,29165414.27
XLE,STK,87.24,36596,36596,0,2.539,2.75,3273668.95
GNR,STK,62.6,50763,52295,1532,3.018,2.75,3273668.95
ZB,FUT,140687.5,12,13,1,8.333,1.5,1785637.61
ZT,FUT,211359.37,27,28,1,3.704,5,5952125.36
JGB,FUT,1179750.4,5,5,0,0,5,5952125.36
YT,FUT,77875.08,74,74,0,2.703,5,5952125.36
IAU,STK,35.33,32775,32775,0,2.804,1,1190425.07
ZC,FUT,38425,24,25,1,4.167,0.8,952340.06
CT,FUT,61749.93,15,15,0,0,0.8,952340.06
NG,FUT,87580,10,11,1,10,0.8,952340.06
ZL,FUT,48216,19,20,1,5.263,0.8,952340.06
HO,FUT,161957.5,6,6,0,0,0.8,952340.06
RB,FUT,159847.83,6,6,0,0,0.8,952340.06
KE,FUT,61725,15,15,0,0,0.8,952340.06
ZS,FUT,86525,11,11,0,0,0.8,952340.06
SB,FUT,21996.81,42,42,0,2.381,0.8,952340.06
ZW,FUT,57750,16,16,0,0,0.8,952340.06
,,,,,,,,
,,,,,,,1.739,72020716.33
