"BOF","U8251256","Portfolio Dashboard","6","2025-01-21","2025-01-21","2025-10-03;02:08:56","100","100"
"BOA","U8251256"
"BOS","ACCT","Account Information"
"ClientAccountID","CurrencyPrimary"
"U8251256","USD"
"EOS","ACCT","1","0"
"BOS","CNAV","Change In NAV"
"StartingValue","Realized","ChangeInUnrealized","DepositsWithdrawals","EndingValue"
"67750650.12158401","0","0","0","70414288.74166007"
"EOS","CNAV","1","70414288.74166007"
"BOS","MTMP","Mark-to-Market Performance Summary in Base"
Total,PriorOpenMtmPnl,TransactionMtmPnl,CloseQuantity,Expiry,Strike,Multiplier,Symbol,AssetClass,SubCategory,UnderlyingSymbol,ClosePrice
7321.65,7321.65,0.0,190000.0,,,1.0,1109,STK,COMMON,1109,23.75
15067.185,15067.185,0.0,25500.0,,,1.0,1211,STK,COMMON,1211,279.6
20230.875,20230.875,0.0,2625000.0,,,1.0,1288,STK,COMMON,1288,4.23
23121.0,23121.0,0.0,150000.0,,,1.0,1810,STK,COMMON,1810,35.9
449.575,449.575,0.0,5000.0,,,1.0,2020,STK,COMMON,2020,81.75
7225.3125,7225.3125,0.0,125000.0,,,1.0,2318,STK,COMMON,2318,43.15
256.9,256.9,0.0,20000.0,,,1.0,2359,STK,COMMON,2359,55.75
48053.145,48053.145,0.0,435000.0,,,1.0,2828,STK,ETF,2828,74.94
16570.05,16570.05,0.0,600000.0,,,1.0,3067,STK,ETF,3067,9.845
4816.875,4816.875,0.0,12500.0,,,1.0,3690,STK,COMMON,3690,158.5
996.6345,996.6345,0.0,10000.0,,,1.0,6178.T,STK,COMMON,6178,1548.0
8323.56,8323.56,0.0,2000.0,,,1.0,6181,STK,COMMON,6181,337.2
-2507.661,-2507.661,0.0,15000.0,,,1.0,6501.T,STK,COMMON,6501,3773.0
-616.56,-616.56,0.0,240000.0,,,1.0,688,STK,COMMON,688,12.48
-12793.62,-12793.62,0.0,41500.0,,,1.0,700,STK,COMMON,700,387.4
-8991.5,-8991.5,0.0,500000.0,,,1.0,883,STK,COMMON,883,18.94
0.0,0.0,0.0,125000.0,,,1.0,941,STK,COMMON,941,75.4
1605.625,1605.625,0.0,12500.0,,,1.0,9618,STK,COMMON,9618,158.4
64.225,64.225,0.0,50000.0,,,1.0,992,STK,COMMON,992,9.41
9762.2,9762.2,0.0,9500.0,,,1.0,9961,STK,COMMON,9961,539.0
963.375,963.375,0.0,30000.0,,,1.0,9988,STK,COMMON,9988,84.8
2957.72,2957.72,0.0,400000.0,,,1.0,9CI,STK,COMMON,9CI,2.49
-14680.0,-14680.0,0.0,2000.0,,,1.0,AAPL,STK,COMMON,AAPL,222.64
9540.0,9540.0,0.0,2000.0,,,1.0,AMZN,STK,COMMON,AMZN,230.71
-2035.0,-2035.0,0.0,500.0,,,1.0,ANF,STK,COMMON,ANF,126.28
3335.0,3335.0,0.0,500.0,,,1.0,ASML,STK,NY REG SHRS,ASML,763.0
-1050.0,-1050.0,0.0,2500.0,,,1.0,BILI,STK,ADR,BILI,17.05
1240.0,1240.0,0.0,2000.0,,,1.0,BRK B,STK,COMMON,BRK B,468.57
3140.0,3140.0,0.0,2000.0,,,1.0,BX,STK,COMMON,BX,181.52
9872.0,9872.0,0.0,800.0,,,1.0,CAT,STK,COMMON,CAT,398.36
3860.0,3860.0,0.0,2000.0,,,1.0,CCJ,STK,COMMON,CCJ,53.56
2280.0,2280.0,0.0,1000.0,,,1.0,CRM,STK,COMMON,CRM,326.84
29200.0,29200.0,0.0,10000.0,,,1.0,CTAS,STK,COMMON,CTAS,201.23
21092.5,21092.5,0.0,38350.0,,,1.0,CWB,STK,ETF,CWB,80.45
-3327.435,-3327.435,0.0,50000.0,,,1.0,D05,STK,COMMON,D05,43.53
17600.0,17600.0,0.0,55000.0,,,1.0,DBA,STK,ETF,DBA,26.92
10760.0,10760.0,0.0,2000.0,,,1.0,DIA,STK,ETF,DIA,440.1
-5400.0,-5400.0,0.0,30000.0,,,1.0,EPI,STK,ETF,EPI,43.85
10500.0,10500.0,0.0,150000.0,,,1.0,FPE,STK,ETF,FPE,17.83
268196.66,268196.66,0.0,69481.0,,,1.0,GLD,STK,ETF,GLD,253.13
6240.0,6240.0,0.0,3000.0,,,1.0,GOOG,STK,COMMON,GOOG,199.63
