"BOF","U8251256","Portfolio Dashboard","6","2025-01-10","2025-01-10","2025-10-03;01:56:53","100","100"
"BOA","U8251256"
"BOS","ACCT","Account Information"
"ClientAccountID","CurrencyPrimary"
"U8251256","USD"
"EOS","ACCT","1","0"
"BOS","CNAV","Change In NAV"
"StartingValue","Realized","ChangeInUnrealized","DepositsWithdrawals","EndingValue"
"64340660.01115048","0","0","0","61771085.47350912"
"EOS","CNAV","1","61771085.47350912"
"BOS","MTMP","Mark-to-Market Performance Summary in Base"
Total,PriorOpenMtmPnl,TransactionMtmPnl,CloseQuantity,Expiry,Strike,Multiplier,Symbol,AssetClass,SubCategory,UnderlyingSymbol,ClosePrice
-7319.37,-7319.37,0.0,190000.0,,,1.0,1109,STK,COMMON,1109,21.55
-14407.602,-14407.602,0.0,25500.0,,,1.0,1211,STK,COMMON,1211,251.4
-16853.8125,-16853.8125,0.0,2625000.0,,,1.0,1288,STK,COMMON,1288,4.21
-3852.3,-3852.3,0.0,150000.0,,,1.0,1810,STK,COMMON,1810,33.55
-321.025,-321.025,0.0,5000.0,,,1.0,2020,STK,COMMON,2020,78.1
-28892.25,-28892.25,0.0,125000.0,,,1.0,2318,STK,COMMON,2318,41.0
1797.74,1797.74,0.0,20000.0,,,1.0,2359,STK,COMMON,2359,53.45
-44686.68,-44686.68,0.0,435000.0,,,1.0,2828,STK,ETF,2828,70.54
-8475.06,-8475.06,0.0,600000.0,,,1.0,3067,STK,ETF,3067,8.935
-6902.0375,-6902.0375,0.0,12500.0,,,1.0,3690,STK,COMMON,3690,140.1
-1268.16,-1268.16,0.0,10000.0,,,1.0,6178.T,STK,COMMON,6178,1514.5
-1165.318605553,0.0,-1101.7578,1000.0,,,1.0,6181,STK,COMMON,6181,288.4
-9416.088,-9416.088,0.0,15000.0,,,1.0,6501.T,STK,COMMON,6501,3810.0
-6163.68,-6163.68,0.0,240000.0,,,1.0,688,STK,COMMON,688,11.94
-20250.257,-20250.257,0.0,41500.0,,,1.0,700,STK,COMMON,700,369.6
-3852.3,-3852.3,0.0,500000.0,,,1.0,883,STK,COMMON,883,18.82
-7223.0625,-7223.0625,0.0,125000.0,,,1.0,941,STK,COMMON,941,74.8
-3691.7875,-3691.7875,0.0,12500.0,,,1.0,9618,STK,COMMON,9618,130.9
-3081.84,-3081.84,0.0,50000.0,,,1.0,992,STK,COMMON,992,9.34
-7929.3175,-7929.3175,0.0,9500.0,,,1.0,9961,STK,COMMON,9961,498.0
-3852.3,-3852.3,0.0,30000.0,,,1.0,9988,STK,COMMON,9988,79.6
-3645.45,-3645.45,0.0,500000.0,,,1.0,9CI,STK,COMMON,9CI,2.47
-11700.0,-11700.0,0.0,2000.0,,,1.0,AAPL,STK,COMMON,AAPL,236.85
-6380.0,-6380.0,0.0,2000.0,,,1.0,AMZN,STK,COMMON,AMZN,218.94
9300.0,9300.0,0.0,1000.0,,,1.0,ANF,STK,COMMON,ANF,160.92
-2485.0,-2485.0,0.0,500.0,,,1.0,ASML,STK,NY REG SHRS,ASML,739.01
-2025.0,-2025.0,0.0,2500.0,,,1.0,BILI,STK,ADR,BILI,15.97
-18360.0,-18360.0,0.0,2000.0,,,1.0,BRK B,STK,COMMON,BRK B,442.66
-13680.0,-13680.0,0.0,1500.0,,,1.0,BX,STK,COMMON,BX,164.85
-8056.0,-8056.0,0.0,800.0,,,1.0,CAT,STK,COMMON,CAT,351.0
-4280.0,-4280.0,0.0,2000.0,,,1.0,CCJ,STK,COMMON,CCJ,49.24
-9050.0,-9050.0,0.0,1000.0,,,1.0,CRM,STK,COMMON,CRM,317.85
-33500.0,-33500.0,0.0,10000.0,,,1.0,CTAS,STK,COMMON,CTAS,189.3
-24160.5,-24160.5,0.0,38350.0,,,1.0,CWB,STK,ETF,CWB,77.85
-31715.415,-31715.415,0.0,50000.0,,,1.0,D05,STK,COMMON,D05,44.13
4950.0,4950.0,0.0,55000.0,,,1.0,DBA,STK,ETF,DBA,26.45
-13600.0,-13600.0,0.0,2000.0,,,1.0,DIA,STK,ETF,DIA,419.33
-56000.0,-56000.0,0.0,50000.0,,,1.0,EPI,STK,ETF,EPI,43.89
-18000.0,-18000.0,0.0,200000.0,,,1.0,FPE,STK,ETF,FPE,17.59
163280.35,163280.35,0.0,69481.0,,,1.0,GLD,STK,ETF,GLD,248.21
-6660.0,-6660.0,0.0,3000.0,,,1.0,GOOG,STK,COMMON,GOOG,193.17
-40040.0,-40040.0,0.0,2000.0,,,1.0,GS,STK,COMMON,GS,560.0
28860.0,28860.0,0.0,11100.0,,,1.0,HES,STK,COMMON,HES,142.41
14300.0,14300.0,0.0,55000.0,,,1.0,IAUM,STK,ETF,IAUM,26.83
27500.0,27500.0,0.0,55000.0,,,1.0,IBIT,STK,ETF,IBIT,53.84
-3770.0,-3770.0,0.0,1000.0,,,1.0,ICE,STK,COMMON,ICE,142.8
-21890.0,-21890.0,0.0,11000.0,,,1.0,IGV,STK,ETF,IGV,97.21
-56070.0,-56070.0,0.0,63000.0,,,1.0,IJH,STK,ETF,IJH,61.89
-2941.82,-2941.82,0.0,21013.0,,,1.0,ISTB,STK,ETF,ISTB,47.61
-175680.0,-175680.0,0.0,36000.0,,,1.0,IWM,STK,ETF,IWM,216.83
-9780.0,-9780.0,0.0,3000.0,,,1.0,JPM,STK,COMMON,JPM,239.87
-3200.0,-3200.0,0.0,5000.0,,,1.0,KO,STK,COMMON,KO,61.07
5072.0,5072.0,0.0,400.0,,,1.0,LLY,STK,COMMON,LLY,799.9
-12200.0,-12200.0,0.0,20000.0,,,1.0,LQD,STK,ETF,LQD,105.4
-2600.0,-2600.0,0.0,4000.0,,,1.0,MBB,STK,ETF,MBB,90.52
-48195.0,-48195.0,0.0,10500.0,,,1.0,MCD,STK,COMMON,MCD,282.31
-7854.0,-7854.0,0.0,1400.0,,,1.0,MSFT,STK,COMMON,MSFT,418.95
-683760.0,-683760.0,0.0,162800.0,,,1.0,NVDA,STK,COMMON,NVDA,135.91
-12960.0,-12960.0,0.0,1500.0,,,1.0,ORCL,STK,COMMON,ORCL,154.5
1475.0,1475.0,0.0,2500.0,,,1.0,PANW,STK,COMMON,PANW,173.42
-64296.0,-64296.0,0.0,11400.0,,,1.0,PDD,STK,ADR,PDD,94.68
-9195.0,-1455.0,-7740.0,2500.0,,,1.0,PLTR,STK,COMMON,PLTR,67.26
-500960.0,-500960.0,0.0,62000.0,,,1.0,QQQ,STK,ETF,QQQ,507.19
-25700.0,-25700.0,0.0,10000.0,,,1.0,RSP,STK,ETF,RSP,173.25
-4050.0,-4050.0,0.0,5000.0,,,1.0,RTX,STK,COMMON,RTX,115.11
-5830.0,-5830.0,0.0,5500.0,,,1.0,SE,STK,ADR,SE,108.29
-120.0,-120.0,0.0,12000.0,,,1.0,SHYD,STK,ETF,SHYD,22.52
-1800.0,-1800.0,0.0,15000.0,,,1.0,STIP,STK,ETF,STIP,100.63
-29925.0,-29925.0,0.0,52500.0,,,1.0,TLT,STK,ETF,TLT,85.46
140188.54,101875.0,0.0,81500.0,,,1.0,TSM,STK,ADR,TSM,208.37
-8000.0,-8000.0,0.0,40000.0,,,1.0,USHY,STK,ETF,USHY,36.71
-14100.0,-14100.0,0.0,30000.0,,,1.0,VCIT,STK,ETF,VCIT,79.39
-2580.0,-2580.0,0.0,2000.0,,,1.0,VKTX,STK,COMMON,VKTX,39.31
-11330.0,-11330.0,0.0,5500.0,,,1.0,XHB,STK,ETF,XHB,102.38
24300.0,24300.0,0.0,67500.0,,,1.0,XLE,STK,ETF,XLE,88.39
-233488.71,-233488.71,0.0,199563.0,,,1.0,XLF,STK,ETF,XLF,47.32
-122910.0,-122910.0,0.0,24100.0,,,1.0,XLK,STK,ETF,XLK,228.78
-2580.0,-2580.0,0.0,6000.0,,,1.0,XLU,STK,ETF,XLU,75.58
-24885.0,-24885.0,0.0,31500.0,,,1.0,XLV,STK,ETF,XLV,139.64
-8370.0,-8370.0,0.0,13500.0,,,1.0,XME,STK,ETF,XME,57.13
-17974.0,-17974.0,0.0,4300.0,,,1.0,XSW,STK,ETF,XSW,183.75
-1458.18,-1458.18,0.0,200000.0,,,1.0,Z74,STK,COMMON,Z74,3.07
-121.34745,-121.34745,0.0,-15.0,2025-01-27,370.0,100.0,700 27JAN25 370 P,OPT,P,700,8.58
-229.21185,-229.21185,0.0,-15.0,2025-01-27,380.0,100.0,700 27JAN25 380 P,OPT,P,700,14.07
2004.6,2004.6,0.0,-5.0,2025-01-10,155.0,100.0,ANF 10JAN25 155 P,OPT,P,ANF,0.0
-1495.35,-1495.35,0.0,-5.0,2025-01-10,157.5,100.0,ANF 10JAN25 157.5 C,OPT,C,ANF,3.42
-4022.55,-4022.55,0.0,-5.0,2025-01-10,175.0,100.0,BX 10JAN25 175 P,OPT,P,BX,10.15
311.6,311.6,0.0,-10.0,2025-01-10,350.0,100.0,CAT 10JAN25 350 P,OPT,P,CAT,0.0
780.0,780.0,0.0,-4.0,2025-01-10,362.5,100.0,CAT 10JAN25 362.5 C,OPT,C,CAT,0.0
1670.0,1670.0,0.0,-10.0,2025-01-10,195.0,100.0,GOOG 10JAN25 195 C,OPT,C,GOOG,0.0
607.65,607.65,0.0,-15.0,2025-01-17,63.0,100.0,IJH 17JAN25 63 C,OPT,C,IJH,0.275
-1395.0,-1395.0,0.0,-10.0,2025-01-10,242.5,100.0,JPM 10JAN25 242.5 P,OPT,P,JPM,2.63
670.0,670.0,0.0,-10.0,2025-01-10,245.0,100.0,JPM 10JAN25 245 C,OPT,C,JPM,0.0
13.3,13.3,0.0,10.0,2025-01-17,315.0,100.0,MCD 17JAN25 315 C,OPT,C,MCD,0.0218
-54.0,-54.0,0.0,-3.0,2025-01-10,420.0,100.0,MSFT 10JAN25 420 P,OPT,P,MSFT,1.05
2300.0,2300.0,0.0,-100.0,2025-01-10,145.0,100.0,NVDA 10JAN25 145 C,OPT,C,NVDA,0.0
-39890.0,-39890.0,0.0,-100.0,2025-01-10,145.0,100.0,NVDA 10JAN25 145 P,OPT,P,NVDA,9.09
900.0,900.0,0.0,-200.0,2025-01-10,150.0,100.0,NVDA 10JAN25 150 C,OPT,C,NVDA,0.0
250.0,250.0,0.0,-100.0,2025-01-10,152.5,100.0,NVDA 10JAN25 152.5 C,OPT,C,NVDA,0.0
55.0,55.0,0.0,-100.0,2025-01-10,157.5,100.0,NVDA 10JAN25 157.5 C,OPT,C,NVDA,0.0
-4550.0,-4550.0,0.0,-100.0,2025-01-17,130.0,100.0,NVDA 17JAN25 130 P,OPT,P,NVDA,1.185
-3475.0,-3475.0,0.0,-5.0,2025-01-10,162.5,100.0,ORCL 10JAN25 162.5 P,OPT,P,ORCL,8.0
90.2,90.2,0.0,-10.0,2025-01-10,106.0,100.0,PDD 10JAN25 106 C,OPT,C,PDD,0.0
