Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,376.5,909,971,62,6.821,0.333,365763.18
MRK,STK,108.06,3138,3385,247,7.871,0.333,365763.18
GIS,STK,76.46,4436,4784,348,7.845,0.333,365759.56
LLY,STK,347.05,994,1054,60,6.036,0.333,365759.56
AZO,STK,2341.56,148,156,8,5.405,0.333,365759.56
CAH,STK,74.85,4532,4887,355,7.833,0.333,365759.56
CI,STK,308.99,1114,1184,70,6.284,0.333,365759.56
CEG,STK,83.89,4140,4360,220,5.314,0.333,365759.56
MCD,STK,269.04,1279,1359,80,6.255,0.333,365759.56
TRV,STK,193.25,1854,1854,0,2.104,0.333,365759.56
WMT,STK,,0,,,,0,0
KHC,STK,,0,,,,0,0
LVS,STK,54.89,6316,6664,348,5.51,0.333,365759.56
GILD,STK,83.83,4165,4363,198,4.754,0.333,365759.56
REGN,STK,727.47,476,503,27,5.672,0.333,365759.56
ORLY,STK,799.09,433,458,25,5.774,0.333,365759.56
CB,STK,228.35,1559,1559,0,2.758,0.333,365759.56
QQQ,STK,284.85,109225,115565,6340,5.805,30,32918689.67
XLE,STK,90.11,28399,30443,2044,7.197,2.5,2743224.14
IXC,STK,40.24,63769,68172,4403,6.905,2.5,2743224.14
FPE,STK,17.93,311476,330472,18996,6.099,5.4,5925364.14
IGIB,STK,51.57,108289,114899,6610,6.104,5.4,5925364.14
HYG,STK,76.06,73113,77904,4791,6.553,5.4,5925364.14
FMB,STK,51.31,108247,115482,7235,6.684,5.4,5925364.14
HYD,STK,52.65,105458,112543,7085,6.718,5.4,5925364.14
LTPZ,STK,62.6,90653,94654,4001,4.414,5.4,5925364.14
UB,FUT,143687.51,39,41,2,5.128,5.4,5925364.14
ZB,FUT,131531.26,43,45,2,4.651,5.4,5925364.14
TN,FUT,122234.37,46,48,2,4.348,5.4,5925364.14
FLKTB,FUT,93189.64,61,64,3,4.918,5.4,5925364.14
IAU,STK,36.52,28201,30046,1845,6.542,1,1097289.66
ZM,FUT,45910,11,11,0,0,0.476,522518.91
ZS,FUT,74050.57,7,7,0,0,0.476,522518.91
GOIL,FUT,97300,5,5,0,0,0.476,522518.91
COIL,FUT,86330,6,6,0,0,0.476,522518.91
HO,FUT,139519.67,3,4,1,33.333,0.476,522518.91
RB,FUT,111334,4,5,1,25,0.476,522518.91
ZC,FUT,33912.47,15,15,0,0,0.476,522518.91
SB,FUT,22243.18,-11,-12,-1,9.091,-0.238,261259.51
NG,FUT,29770,-8,-9,-1,12.5,-0.238,261259.51
DA,FUT,,0,,,,0,0
TSR20,FUT,,0,,,,0,0
HE,FUT,34190,-7,-8,-1,14.286,-0.238,261259.51
KC,FUT,61106.25,-4,-4,0,0,-0.238,261259.51
GF,FUT,91762.33,-3,-3,0,0,-0.238,261259.51
PB,FUT,53575,-5,-5,0,0,-0.238,261259.51
ZL,FUT,36324,-7,-7,0,0,-0.238,261259.51
,,,,,,,,
,,,,,,,3.389,109728918.59
