Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,380.8,1114,1175,61,5.476,0.333,447558.18
MRK,STK,111.07,3942,3942,0,2.232,0.333,447558.18
GIS,STK,84.23,5119,5313,194,3.79,0.333,447553.75
LLY,STK,360.99,1239,1239,0,0.081,0.333,447553.75
HUM,STK,493,909,909,0,-0.11,0.333,447553.75
AZO,STK,2433.23,178,184,6,3.371,0.333,447553.75
CAH,STK,76.52,5600,5849,249,4.446,0.333,447553.75
CI,STK,309.23,1436,1436,0,0.766,0.333,447553.75
CEG,STK,83.59,5205,5205,0,2.863,0.333,447553.75
MCD,STK,269.3,1586,1662,76,4.792,0.333,447553.75
HSY,STK,226.59,1947,1947,0,1.438,0.333,447553.75
TRV,STK,191.63,2283,2283,0,2.322,0.333,447553.75
WMT,STK,146.02,2961,3065,104,3.512,0.333,447553.75
KHC,STK,42.38,10205,10560,355,3.479,0.333,447553.75
ABBV,STK,156.01,2741,2869,128,4.67,0.333,447553.75
QQQ,STK,276.15,114159,114159,0,2.218,24,32224192.19
XLE,STK,88.59,37195,37195,0,1.869,2.5,3356686.69
IXC,STK,39.33,83867,83867,0,1.765,2.5,3356686.69
FPE,STK,17.52,256566,256566,0,1.559,3.4,4565093.89
IGIB,STK,53.19,88135,88135,0,-2.62,3.4,4565093.89
HYG,STK,76.26,58698,58698,0,1.983,3.4,4565093.89
FMB,STK,51.03,87514,87514,0,2.223,3.4,4565093.89
HYD,STK,52.27,85704,85704,0,1.905,3.4,4565093.89
LTPZ,STK,61.43,73540,73540,0,1.052,3.4,4565093.89
UB,FUT,140437.5,32,33,1,3.125,3.4,4565093.89
ZB,FUT,129187.5,34,34,0,2.941,3.4,4565093.89
R,FUT,126577.74,35,35,0,2.857,3.4,4565093.89
FLKTB,FUT,91105.75,48,50,2,4.167,3.4,4565093.89
IAU,STK,35.89,35721,37411,1690,4.731,1,1342674.67
ZM,FUT,47760,7,7,0,0,0.238,319684.53
ZS,FUT,75237.5,4,4,0,0,0.238,319684.53
GOIL,FUT,91400,4,3,-1,-25,0.238,319684.53
HO,FUT,135404,2,2,0,0,0.238,319684.53
RB,FUT,103487.67,3,3,0,0,0.238,319684.53
ZC,FUT,32922.33,9,10,1,11.111,0.238,319684.53
ZL,FUT,37656,8,8,0,0,0.238,319684.53
NG,FUT,38450,-17,-17,0,0,-0.476,639368.92
DA,FUT,38560,-16,-17,-1,6.25,-0.476,639368.92
ALI,FUT,63093.7,-10,-10,0,0,-0.476,639368.92
TSR20,FUT,6879.05,-92,-92,0,1.087,-0.476,639368.92
ZSLME,FUT,80975,-8,-8,0,0,-0.476,639368.92
HE,FUT,31695.7,-20,-20,0,0,-0.476,639368.92
SB,FUT,22142.39,-28,-29,-1,3.571,-0.476,639368.92
,,,,,,,,
,,,,,,,3.234,99357868.4
