Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,386.05,1114,1114,0,1.077,0.333,434652.38
NOC,STK,521.42,788,0,-788,-100,0,0
MRK,STK,114.84,3660,3785,125,3.415,0.333,434652.38
GIS,STK,85.75,4934,4934,0,2.736,0.333,434648.08
LLY,STK,362.94,1167,1167,0,2.656,0.333,434648.08
HUM,STK,492.54,853,882,29,3.4,0.333,434648.08
AZO,STK,2486.64,172,172,0,1.744,0.333,434648.08
CAH,STK,78.64,5436,5436,0,1.674,0.333,434648.08
GILD,STK,87.9,4839,0,-4839,-100,0,0
CI,STK,302.68,1369,1436,67,4.894,0.333,434648.08
CEG,STK,83.5,5033,5205,172,3.417,0.333,434648.08
MCD,STK,269.99,1586,1586,0,1.513,0.333,434648.08
HSY,STK,225.65,1881,1881,0,2.392,0.333,434648.08
DG,STK,248.56,1697,0,-1697,-100,0,0
TRV,STK,193.87,2210,2210,0,1.448,0.333,434648.08
WMT,STK,146.78,0,2961,2961,Inf,0.333,434648.08
KHC,STK,42.59,0,10205,10205,Inf,0.333,434648.08
ABBV,STK,166.55,0,2610,2610,Inf,0.333,434648.08
QQQ,STK,269.85,114159,114159,0,1.588,24,31294974.6
XLE,STK,89.01,36109,36109,0,1.426,2.5,3259893.19
IXC,STK,38.87,0,83867,83867,Inf,2.5,3259893.19
EWH,STK,22.04,142835,0,-142835,-100,0,0
FPE,STK,17.28,247141,256566,9425,3.814,3.4,4433454.73
IGIB,STK,50.63,85035,85035,0,2.976,3.4,4433454.73
HYG,STK,75.53,56987,58698,1711,3.002,3.4,4433454.73
FMB,STK,50.66,84126,87514,3388,4.027,3.4,4433454.73
HYD,STK,51.73,82637,85704,3067,3.711,3.4,4433454.73
LTPZ,STK,60.99,71138,71138,0,2.184,3.4,4433454.73
UB,FUT,139250,31,32,1,3.226,3.4,4433454.73
ZB,FUT,128687.52,33,34,1,3.03,3.4,4433454.73
R,FUT,123962.23,35,35,0,2.857,3.4,4433454.73
FLKTB,FUT,90618.85,48,48,0,2.083,3.4,4433454.73
IAU,STK,35.54,35721,35721,0,2.713,1,1303957.27
ZM,FUT,47220,13,7,-6,-46.154,0.238,310466.1
ZS,FUT,74837.5,8,4,-4,-50,0.238,310466.1
GOIL,FUT,88175,7,4,-3,-42.857,0.238,310466.1
HO,FUT,129703.6,5,2,-3,-60,0.238,310466.1
COIL,FUT,81040,8,0,-8,-100,0,0
RB,FUT,97393.83,6,3,-3,-50,0.238,310466.1
ZC,FUT,32729.22,18,9,-9,-50,0.238,310466.1
ZL,FUT,38532,-32,8,40,-125,0.238,310466.1
NG,FUT,38840,-33,-16,17,-51.515,-0.476,620932.07
DA,FUT,37198.19,-32,-17,15,-46.875,-0.476,620932.07
PA,FUT,182050,-7,0,7,-100,0,0
ALI,FUT,60037.48,-21,-10,11,-52.381,-0.476,620932.07
TSR20,FUT,6779.55,-177,-92,85,-48.023,-0.476,620932.07
ZSLME,FUT,77337.5,-16,-8,8,-50,-0.476,620932.07
HE,FUT,32251.72,0,-19,-19,#NAME?,-0.476,620932.07
SB,FUT,21246.4,0,-29,-29,#NAME?,-0.476,620932.07
,,,,,,,,
,,,,,,,3.234,96492782.54
