Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
XLV,STK,146.81,40156,40156,0,2.089,3,6018437.64
XLF,STK,41.22,48780,48780,0,-0.228,1,2006145.88
XLK,STK,209.85,9433,9433,0,1.346,1,2006145.88
SMH,STK,224.3,114972,108223,-6749,-5.87,12.1,24274365.15
EWY,STK,67.72,320643,320643,0,0.705,10.9,21866990.09
NVDA,STK,905.11,3319,2216,-1103,-33.233,1,2006145.88
COWZ,STK,56.15,68853,60738,-8115,-11.786,1.7,3410448
IWM,STK,206.29,9760,8461,-1299,-13.309,0.87,1745346.92
CALF,STK,47.7,31968,31968,0,1.301,0.77,1544732.33
600519,STK,239.776536312849,900,800,-100,-7,0.1,200614.59
700,STK,36.9565217391304,15300,15300,0,2.889,0.29,581782.31
9988,STK,9.37340153452685,22000,22000,0,-2.714,0.1,200614.59
9888,STK,13.2608695652174,15600,15100,-500,-3.026,0.1,200614.59
857,STK,0.813299232736573,1684000,1684000,0,1.069,0.69,1384240.66
883,STK,2.26854219948849,1902000,1902000,0,2.289,2.2,4413520.94
EPI,STK,42.6,239592,254300,14708,6.139,5.4,10833187.75
BRZU,STK,88.1,1650,1650,0,-0.606,0.072,144442.5
EPOL,STK,23.79,13151,13151,0,2.593,0.16,320983.34
EWJ,STK,69.4,21678,21678,0,2.676,0.77,1544732.33
EWJV,STK,31.9,3400,3522,122,3.588,0.056,112344.17
DXJ,STK,102.52,189143,195683,6540,3.458,10,20061458.8
QQQ,STK,442.4,50528,50528,0,2.31,11.4,22870063.03
URNM,STK,46.17,18500,19988,1488,8.043,0.46,922827.1
VCIT,STK,80.25,36312,37498,1186,3.266,1.5,3009218.82
CWB,STK,72.61,38350,41444,3094,8.068,1.5,3009218.82
TLT,STK,94.33,61325,58485,-2840,-4.631,2.75,5516901.17
LQD,STK,108.58,26725,27714,989,3.701,1.5,3009218.82
USHY,STK,36.42,78324,82625,4301,5.491,1.5,3009218.82
ISTB,STK,47.35,21013,21013,0,0.814,0.5,1003072.94
GLD,STK,200.93,38544,39937,1393,3.614,4,8024583.52
,,,,,,,,
,,,,,,,3.096,155251617.38
