Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
XLV,STK,146.02,33400,34965,1565,4.686,2.6,5105537.25
SMH,STK,227.64,88500,91438,2938,3.32,10.6,20814882.62
EWY,STK,65.08,320643,331905,11262,3.512,11,21600349.89
COWZ,STK,54.64,34456,35938,1482,4.301,1,1963668.17
IWM,STK,204.91,5399,5399,0,1.167,0.57,1119290.86
CALF,STK,47.5,31968,31968,0,0.866,0.78,1531661.17
600519,STK,235.2416201,900,800,-100,-7.222,0.1,196366.82
700,STK,34.60358056,15300,17000,1700,11.268,0.3,589100.45
9988,STK,9.040920716,22000,22000,0,-1.273,0.1,196366.82
9888,STK,12.21867008,15600,16000,400,3.019,0.1,196366.82
857,STK,0.78516624,1684000,1750671,66671,3.959,0.7,1374567.72
883,STK,2.204603581,1682000,1682000,0,0.616,1.9,3730969.53
EPI,STK,44.71,239592,250345,10753,4.488,5.7,11192908.58
BRZU,STK,90.84,1650,1729,79,4.788,0.08,157093.45
EPOL,STK,23.2,13151,14389,1238,9.414,0.17,333823.59
EWJ,STK,70.93,21678,21678,0,2.168,0.8,1570934.54
EWJV,STK,32.76,3400,3596,196,5.765,0.06,117820.09
DXJ,STK,106,189143,189143,0,2.84,10.5,20618515.81
QQQ,STK,439.05,42348,44725,2377,5.613,10,19636681.72
URNM,STK,48.46,18500,20261,1761,9.519,0.5,981834.09
VCIT,STK,80.23,36312,36312,0,1.104,1.5,2945502.26
CWB,STK,71.65,38350,41110,2760,7.197,1.5,2945502.26
TLT,STK,95.8,35260,30746,-4514,-12.802,1.5,2945502.26
LQD,STK,108.6,26725,26725,0,1.486,1.5,2945502.26
USHY,STK,36.33,78324,81076,2752,3.514,1.5,2945502.26
ISTB,STK,47.36,21013,21013,0,-1.342,0.5,981834.09
GLD,STK,199.5,38544,38544,0,2.148,4,7854672.69
,,,,,,,,
,,,,,,,2.782,136592758.1
