Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
XLV,STK,146.12,27000,27000,0,-0.448,2.1,3927619.42
SMH,STK,222.53,70800,67237,-3563,-5.032,8,14962359.68
EWY,STK,65.6,320643,320643,0,-2.191,11,20573244.56
COWZ,STK,54.36,23420,19267,-4153,-17.733,0.56,1047365.18
IWM,STK,204.87,3935,3935,0,2.084,0.44,822929.78
CALF,STK,48.24,25750,21712,-4038,-15.682,0.56,1047365.18
600519,STK,236.775139664804,900,700,-200,-12.222,0.1,187029.5
700,STK,34.2966751918159,15300,16300,1000,6.928,0.3,561088.49
9988,STK,8.91304347826087,22000,20900,-1100,-4.618,0.1,187029.5
9888,STK,12.1867007672634,15600,15600,0,-1.622,0.1,187029.5
857,STK,0.776214833759591,1684000,1684000,0,0.158,0.7,1309206.47
883,STK,2.1304347826087,1682000,1229051,-452949,-26.929,1.4,2618412.94
EPI,STK,44.64,239592,239592,0,-0.324,5.7,10660681.27
BRZU,STK,89.99,1650,1650,0,0.788,0.08,149623.6
EPOL,STK,23.15,13151,13734,583,4.433,0.17,317950.14
EWJ,STK,70.34,21678,21678,0,-1.877,0.8,1496235.97
EWJV,STK,31.99,3400,3508,108,3.176,0.06,112217.7
DXJ,STK,105.05,189143,189143,0,-1.165,10.5,19638097.08
QQQ,STK,441.2,33920,33920,0,-0.021,8,14962359.68
URNM,STK,48.05,18500,19462,962,5.2,0.5,935147.48
VCIT,STK,79.77,36312,35169,-1143,-3.148,1.5,2805442.44
CWB,STK,72.02,38350,38350,0,1.575,1.5,2805442.44
TLT,STK,94.32,30000,30000,0,-0.853,1.5,2805442.44
LQD,STK,107.99,26725,26725,0,-2.791,1.5,2805442.44
USHY,STK,36.27,78324,78324,0,-1.245,1.5,2805442.44
ISTB,STK,47.28,21013,19779,-1234,-5.873,0.5,935147.48
GLD,STK,196.32,38544,37154,-1390,-3.606,3.9,7294150.34
,,,,,,,,
,,,,,,,2.523,117959503.14
