Action,Quantity,Symbol,SecType,Exchange,Currency,TimeInForce,OrderType,Account,Algo allowPastEndTime,Algo startTime,Algo endTime,Algo strategy,LastTradingDayOrContractMonth,Multiplier
BUY,160200,PSQ,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,09:30:05 EST,15:59:05 EST,Vwap,,
BUY,93100,SH,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,09:30:05 EST,15:59:05 EST,Vwap,,
SELL,22973,GLD,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,09:30:05 EST,15:59:05 EST,Vwap,,
SELL,5000,CWB,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,09:30:05 EST,15:59:05 EST,Vwap,,
SELL,2300,LQD,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,09:30:05 EST,15:59:05 EST,Vwap,,
SELL,3000,TLT,STK,SMART/AMEX,USD,DAY,MKT,U8251256,FALSE,09:30:05 EST,15:59:05 EST,Vwap,,
