Symbol,Quantity,AvgPrice
ADSK,-5000,198.44
CNXT,10000,59.61
KRE,4800,74.49
NOC,-840,496.63
QQQ,4120,716.92
RSP,12500,212.71
SCHD,99000,31.98
TEAM,-6500,79.22
VYM,16000,158.36
