Symbol,Quantity,AvgPrice
CLSE,15000,34.02
EWY,-1300,196.96
KORU,-40,791.15
KRE,29000,72.67
RSP,2500,209.0
U11,90000,39.75
VYM,3200,158.13
XLP,25000,83.59
