Symbol,Quantity,AvgPrice
2800,33500,23.24
2823,50400,18.33
AZO,-24,2077.67
COILH2,4,81.27
EXR,-189,219.64
F,-4365,24.38
FM,-2110,34.42
GOILG2,5,700.25
GS,-74,408.52
HEG2,-6,0.81
HOG2,3,2.45
IAU,-3730,34.7
IJS,-640,107.86
KCH2,2,2.32
KE   MAR 22,-5,7.89
MAA,-159,226.08
NGG2,-6,3.8
RBG2,4,2.3
WM,-247,163.34
XLE,-1850,60.02
ZL   MAR 22,9,0.59
ZO   MAR 22,5,6.9
ZT   MAR 22,-3,108.97
ZW   MAR 22,-5,7.61
