Symbol,Quantity,AvgPrice
2800,-53500,24.72
2823,-63800,18.17
COILJ2,1,88.11
F,2084,22.54
FITB,745,48.18
GS,39,353.72
HOH2,1,2.64
IJS,367,103.28
MAA,135,208.39
PBW,471,61.35
XLE,620,64.78
