Symbol,Quantity,AvgPrice
ASML,-123,755.89
CMG,-31,2277.79
COR,-341,198.26
DAL,-1690,42.3
DPST,25521,100.39
GLD,-37569,188.03
HOOD,-7394,11.67
JBL,-827,134.93
SMH,-3335,174.68
SOXL,19753,30.92
TMF,35012,65.61
TNA,93112,37.92
USL,-18000,35.54
