Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
CMCSA,STK,44.12,12705,12705,0,-1.582,0.183,551677.78
AAPL,STK,193.78,2839,2839,0,-1.374,0.18,542633.88
MSFT,STK,376,1436,1436,0,-1.741,0.176,530575.35
GOOGL,STK,140.17,3945,3945,0,-0.786,0.182,548663.15
DAL,STK,40.68,6756,6756,0,-1.273,0.09,271316.94
LLY,STK,581.6,914,914,0,-1.313,0.174,524546.08
ASML,STK,758.88,492,492,0,-0.61,0.123,370799.82
KNSL,STK,335.24,1531,1531,0,-1.306,0.168,506458.29
HD,STK,347.35,1326,1326,0,-1.131,0.151,455209.53
JBL,STK,127.98,3304,3304,0,-1.604,0.138,416019.31
DHI,STK,152.24,2704,2704,0,-1.886,0.134,403960.78
MRK,STK,108.87,3280,3280,0,-2.073,0.116,349697.39
SOXL,STK,32.27,161453,161453,0,-0.189,1.725,5200241.35
TNA,STK,41.48,501400,501400,0,-0.233,6.883,20749716.63
UPRO,STK,55.34,252690,252690,0,-1.308,4.578,13800988.34
SPXL,STK,105.11,90439,90439,0,-1.214,3.115,9390580.75
UDOW,STK,74.65,79245,79245,0,-2.003,1.923,5797138.61
600519,STK,240.852161785216,900,900,0,-1.222,0.071,214038.92
700,STK,37.3879641485275,12900,12900,0,-1.24,0.158,476311.96
9988,STK,9.6606914212548,22000,22000,0,-0.709,0.07,211024.29
9888,STK,14.8783610755442,15600,15600,0,-2.59,0.075,226097.45
EWJ,STK,64.22,17878,17878,0,-1.538,0.375,1130487.25
BRZU,STK,103.86,2750,2750,0,0.255,0.095,286390.1
EPOL,STK,22.89,13151,13151,0,0.144,0.1,301463.27
QQQ,STK,411.68,182668,182668,0,-0.995,24.697,74452382.93
TQQQ,STK,51.53,68709,68709,0,-0.466,1.169,3524105.59
DPST,STK,102.04,25521,25521,0,-1.023,0.855,2577510.93
URNM,STK,47.75,13652,13652,0,0.352,0.217,654175.29
DBA,STK,21.05,29900,29900,0,2.98,0.215,648146.02
VCIT,STK,81.44,127560,127560,0,-0.987,3.412,10285926.65
CWB,STK,72.44,145699,145699,0,-1.202,3.459,10427614.39
TLT,STK,99.7,104876,104876,0,-0.878,3.438,10364307.1
TMF,STK,66.2,281513,281513,0,-0.386,6.158,18564107.95
MCD,STK,295.84,34544,34544,0,-1.679,3.333,10047770.67
KO,STK,58.81,171308,171308,0,-1.344,3.297,9939243.9
HUM,STK,455.8,10520,10520,0,-2.367,1.553,4681724.53
TAP,STK,61.16,19097,19097,0,-1.403,0.382,1151589.68
LQD,STK,111.07,93168,93168,0,-1.009,3.398,10243721.8
USHY,STK,36.46,229000,229000,0,-0.852,2.746,8278181.3
XBTF,STK,39.55,7780,7780,0,-0.064,0.102,307492.53
COIN,STK,186.15,2624,2624,0,-0.648,0.161,485355.86
GLD,STK,191.5,54286,54286,0,-0.766,3.422,10316072.98
,,,,,,,,
,,,,,,,4.565,250205467.32
