Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
CMCSA,STK,44.48,12705,12096,-609,-4.793,0.2,538014.93
COR,STK,200.33,1361,2686,1325,97.355,0.2,538014.93
CMG,STK,2271.47,122,237,115,94.262,0.2,538014.93
AAPL,STK,196.07,2839,2744,-95,-3.346,0.2,538014.93
MSFT,STK,369.45,1436,1436,0,1.393,0.2,538014.93
GOOGL,STK,132.4,3945,4064,119,3.016,0.2,538014.93
DAL,STK,42.4,6756,12689,5933,87.818,0.2,538014.93
LLY,STK,573.5,914,914,0,2.626,0.2,538014.93
GE,STK,123,3609,4374,765,21.197,0.2,538014.93
ASML,STK,753.01,492,714,222,45.122,0.2,538014.93
KNSL,STK,337.03,1531,1596,65,4.246,0.2,538014.93
HD,STK,354,1326,1520,194,14.63,0.2,538014.93
JBL,STK,132.91,3304,4048,744,22.518,0.2,538014.93
DHI,STK,150.11,2704,3584,880,32.544,0.2,538014.93
MRK,STK,106,3280,5076,1796,54.756,0.2,538014.93
HOOD,STK,11.38,29573,47277,17704,59.865,0.2,538014.93
SOXL,STK,30.68,161453,161453,0,-2.246,1.8,4842134.4
TNA,STK,37.88,492312,492312,0,0.975,7,18830522.66
UPRO,STK,53.51,251631,291580,39949,15.876,5.8,15602433.06
SPXL,STK,101.77,90439,111018,20579,22.755,4.2,11298313.59
UDOW,STK,72.88,79245,92278,13033,16.446,2.5,6725186.66
600519,STK,231.799163179916,900,900,0,3.111,0.08,215205.97
700,STK,39.8463508322663,12900,13500,600,4.667,0.2,538014.93
9988,STK,9.23175416133163,22000,23300,1300,5.959,0.08,215205.97
9888,STK,14.0460947503201,15600,15600,0,-1.788,0.08,215205.97
QQQ,STK,404.57,182668,219424,36756,20.122,33,88772463.95
TQQQ,STK,49.36,52000,54499,2499,4.806,1,2690074.67
DPST,STK,101.87,25521,26407,886,3.472,1,2690074.67
URNM,STK,47.55,27349,28287,938,3.43,0.5,1345037.33
USL,STK,35.61,18758,0,-18758,-100,0,0
VCIT,STK,80.9,127560,132342,4782,3.749,3.98,10706497.17
CWB,STK,71.26,145699,150246,4547,3.121,3.98,10706497.17
TLT,STK,99.4,104876,104876,0,2.703,3.98,10706497.17
TMF,STK,66.34,266903,253436,-13467,-5.046,6.25,16812966.66
MCD,STK,287.27,34544,37270,2726,7.891,3.98,10706497.17
KO,STK,58.62,171308,182642,11334,6.616,3.98,10706497.17
HUM,STK,462.5,13160,17449,4289,32.591,3,8070224
LQD,STK,110.36,93168,97014,3846,4.128,3.98,10706497.17
USHY,STK,36.14,229000,238191,9191,4.014,3.2,8608238.93
XBTF,STK,38.97,15560,20709,5149,33.091,0.3,807022.4
COIN,STK,142.8,10499,13187,2688,25.602,0.7,1883052.27
GLD,STK,187.16,54286,54286,0,-2.036,3.7,9953276.26
,,,,,,,,
,,,,,,,5.581,272961876.25
