Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
CMCSA,STK,41.8,12705,10078,-2627,-20.677,0.2,421267.95
COR,STK,203.73,2743,2068,-675,-24.608,0.2,421267.95
FTNT,STK,52.75,10691,7986,-2705,-25.302,0.2,421267.95
DLR,STK,138.68,3986,3038,-948,-23.783,0.2,421267.95
SGEN,STK,215.83,2537,1952,-585,-23.059,0.2,421267.95
CMG,STK,2226.25,246,189,-57,-23.171,0.2,421267.95
SMH,STK,159.5,3335,2641,-694,-20.81,0.2,421267.95
AAPL,STK,193.45,2839,2178,-661,-23.283,0.2,421267.95
MSFT,STK,372.8,1436,1130,-306,-21.309,0.2,421267.95
GOOGL,STK,131.05,3945,3215,-730,-18.504,0.2,421267.95
DAL,STK,37.3,15018,11294,-3724,-24.797,0.2,421267.95
LLY,STK,589.51,914,715,-199,-21.772,0.2,421267.95
CEG,STK,118.31,4440,3561,-879,-19.797,0.2,421267.95
GE,STK,120.45,4511,3497,-1014,-22.478,0.2,421267.95
ASML,STK,694.89,792,606,-186,-23.485,0.2,421267.95
KNSL,STK,341.54,1531,1233,-298,-19.464,0.2,421267.95
HD,STK,324.88,1754,1297,-457,-26.055,0.2,421267.95
JBL,STK,114.26,4131,3687,-444,-10.748,0.2,421267.95
DHI,STK,130.85,3380,3219,-161,-4.763,0.2,421267.95
MRK,STK,106.23,4245,3966,-279,-6.572,0.2,421267.95
IWM,STK,185.07,8339,7967,-372,-4.461,0.7,1474437.81
TNA,STK,31.3,67189,100943,33754,50.237,1.5,3159509.59
UPRO,STK,48.85,185439,215593,30154,16.261,5,10531698.65
SPXL,STK,92.87,90439,95258,4819,5.328,4.2,8846626.87
UDOW,STK,66.45,43654,79245,35591,81.53,2.5,5265849.32
600519,STK,237.538354253835,900,700,-200,-21.222,0.08,168507.18
700,STK,39.8975672215109,12900,10500,-2400,-18.147,0.2,421267.95
9988,STK,8.98207426376441,22000,18700,-3300,-14.727,0.08,168507.18
9888,STK,14.4430217669654,15600,11600,-4000,-25.212,0.08,168507.18
QQQ,STK,388.33,132341,146451,14110,10.662,27,56871172.71
URNM,STK,49.1,27349,21449,-5900,-21.573,0.5,1053169.86
USL,STK,35.57,36758,29608,-7150,-19.452,0.5,1053169.86
BIL,STK,91.48,23569,18420,-5149,-21.846,0.8,1685071.78
JPST,STK,50.19,10761,8393,-2368,-22.005,0.2,421267.95
VCIT,STK,79.07,82246,85245,2999,3.646,3.2,6740287.14
CWB,STK,68.93,93682,97785,4103,4.38,3.2,6740287.14
TLT,STK,94.34,69594,69594,0,2.663,3.2,6740287.14
TMF,STK,56.74,116983,116983,0,1.547,3.2,6740287.14
MCD,STK,286.54,23436,24993,1557,6.644,3.4,7161555.08
KO,STK,58.63,114597,122148,7551,6.589,3.4,7161555.08
HUM,STK,500.35,13160,13160,0,2.363,3.2,6740287.14
LQD,STK,107.53,60650,62683,2033,3.352,3.2,6740287.14
XBTF,STK,40.37,36000,26088,-9912,-27.533,0.5,1053169.86
COIN,STK,140.75,12200,7483,-4717,-38.664,0.5,1053169.86
GLD,STK,187.41,91855,91855,0,-2.113,8,16850717.84
,,,,,,,,
,,,,,,,4.529,173436013.45
