Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
CMCSA,STK,42.31,12705,10065,-2640,-20.779,0.2,425863.86
COR,STK,200.21,2743,2127,-616,-22.457,0.2,425863.86
FTNT,STK,51.05,10691,8342,-2349,-21.972,0.2,425863.86
DLR,STK,134.5,3986,0,-3986,-100,0,0
SGEN,STK,218.33,2537,1951,-586,-23.098,0.2,425863.86
CMG,STK,2226.25,246,191,-55,-22.358,0.2,425863.86
AAPL,STK,194.13,2839,2194,-645,-22.719,0.2,425863.86
MSFT,STK,369.43,1436,1153,-283,-19.708,0.2,425863.86
GOOGL,STK,137.29,3945,3102,-843,-21.369,0.2,425863.86
DAL,STK,40.34,15018,10557,-4461,-29.704,0.2,425863.86
LLY,STK,588.27,914,724,-190,-20.788,0.2,425863.86
CEG,STK,110.53,4440,0,-4440,-100,0,0
GE,STK,119.48,4511,3564,-947,-20.993,0.2,425863.86
ASML,STK,698.5,792,610,-182,-22.98,0.2,425863.86
KNSL,STK,328.95,1531,1295,-236,-15.415,0.2,425863.86
HD,STK,326.17,1754,1306,-448,-25.542,0.2,425863.86
JBL,STK,116.42,4131,3658,-473,-11.45,0.2,425863.86
DHI,STK,136.34,3380,3124,-256,-7.574,0.2,425863.86
MRK,STK,103.88,4245,4100,-145,-3.416,0.2,425863.86
HOOD,STK,11.52,0,36967,36967,Inf,0.2,425863.86
SMH,STK,161.25,3335,2641,-694,-20.81,0.2,425863.86
SOXL,STK,23.31,0,18270,18270,Inf,0.2,425863.86
IWM,STK,185.91,8339,0,-8339,-100,0,0
TNA,STK,31.67,100943,201704,100761,99.82,3,6387957.84
UPRO,STK,49.08,215593,251631,36038,16.716,5.8,12350051.82
SPXL,STK,93.27,90439,95884,5445,6.021,4.2,8943140.98
UDOW,STK,66.21,79245,79245,0,1.458,2.5,5323298.2
600519,STK,237.534170153417,900,700,-200,-20.333,0.08,170345.54
700,STK,39.1037131882202,12900,10800,-2100,-15.574,0.2,425863.86
9988,STK,9.06530089628681,22000,18700,-3300,-14.586,0.08,170345.54
9888,STK,14.2893725992318,15600,11900,-3700,-23.583,0.08,170345.54
QQQ,STK,390.29,146451,158216,11765,8.033,29,61750259.12
URNM,STK,48.47,27349,21965,-5384,-19.686,0.5,1064659.64
USL,STK,34.49,36758,30869,-5889,-16.021,0.5,1064659.64
BIL,STK,91.54,23569,0,-23569,-100,0,0
VCIT,STK,79.31,85245,85245,0,0.785,3.2,6813821.7
CWB,STK,69.36,93682,98238,4556,4.863,3.2,6813821.7
TLT,STK,95.1,69594,69594,0,2.953,3.2,6813821.7
TMF,STK,57.96,116983,116983,0,0.494,3.2,6813821.7
MCD,STK,286.79,24993,24993,0,1.004,3.4,7239685.55
KO,STK,58.65,122148,122148,0,1.057,3.4,7239685.55
HUM,STK,480.3,13160,13160,0,1.064,3,6387957.84
LQD,STK,107.94,62683,62683,0,0.707,3.2,6813821.7
HYG,STK,76.01,0,89644,89644,Inf,3.2,6813821.7
XBTF,STK,40.1,36000,26550,-9450,-26.25,0.5,1064659.64
COIN,STK,135.75,12200,7843,-4357,-35.713,0.5,1064659.64
GLD,STK,188.18,91855,91855,0,-1.45,8,17034554.24
,,,,,,,,
,,,,,,,4.837,187252337.58
