Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,345.56,642,642,0,0.623,0.333,223301.26
ED,STK,97.37,2275,2275,0,0.791,0.333,223301.26
SRE,STK,168.86,1296,1296,0,2.006,0.333,223301.26
NOC,STK,503,459,444,-15,-3.268,0.333,223301.26
MRK,STK,86,2595,2595,0,0.077,0.333,223301.26
K,STK,71.47,3134,3134,0,-0.319,0.333,223299.05
SO,STK,77.22,2863,2863,0,1.013,0.333,223299.05
AEP,STK,99.76,2216,2216,0,0.993,0.333,223299.05
CF,STK,105.35,2165,2165,0,-2.079,0.333,223299.05
WM,STK,169.7,1311,1311,0,0.381,0.333,223299.05
DTE,STK,128.67,1712,1712,0,1.343,0.333,223299.05
GIS,STK,75.41,2952,2952,0,0.305,0.333,223299.05
WEC,STK,100.96,2191,2191,0,0.958,0.333,223299.05
XEL,STK,73.48,3006,3006,0,1.098,0.333,223299.05
CTVA,STK,61.85,3648,3648,0,-1.042,0.333,223299.05
QQQ,STK,288.58,55703,55703,0,0.018,24,16077692.44
XLE,STK,78.21,8672,8672,0,-1.234,1,669903.85
IXC,STK,35.79,18651,18651,0,0.359,1,669903.85
SHYD,STK,22.11,30115,0,-30115,-100,0,0
FPE,STK,17.34,38564,38564,0,0.179,1,669903.85
HYG,STK,73.72,9042,9042,0,0.498,1,669903.85
3KTB,FUT,73633.44,9,9,0,0,1,669903.85
CGB,FUT,93174.29,7,7,0,0,1,669903.85
CGF,FUT,84302.62,8,8,0,0,1,669903.85
IGSB,STK,49.9,13451,13451,0,-0.193,1,669903.85
IAU,STK,31.8,21238,21238,0,-0.81,1,669903.85
ZM,FUT,43690,4,4,0,0,0.263,176290.49
ZS,FUT,74062.5,2,2,0,0,0.263,176290.49
GOIL,FUT,100250,2,2,0,0,0.263,176290.49
ZC,FUT,34712.6,5,5,0,0,0.263,176290.49
COIL,FUT,91490,2,2,0,0,0.263,176290.49
RB,FUT,102494.5,2,2,0,0,0.263,176290.49
HO,FUT,140267,-1,-1,0,0,-0.263,176290.49
AH,FUT,55000,-6,-6,0,0,-0.526,352581.12
PB,FUT,46525,-7,-8,-1,14.286,-0.526,352581.12
TSR20,FUT,6660,-53,-53,0,0,-0.526,352581.12
ZSLME,FUT,78811.25,-4,-4,0,0,-0.526,352581.12
GF,FUT,89983,-4,-4,0,0,-0.526,352581.12
CT,FUT,47390,-7,-7,0,0,-0.526,352581.12
,,,,,,,,
,,,,,,,0.852,28805844.04
