Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,341.47,697,697,0,-1.291,0.333,235101.26
ED,STK,90.77,2566,2566,0,0.935,0.333,235101.26
SRE,STK,154.15,1521,1521,0,0.263,0.333,235101.26
NOC,STK,480,504,504,0,-2.778,0.333,235101.26
MRK,STK,85.84,2742,2742,0,-0.109,0.333,235101.26
K,STK,72,3278,3278,0,-0.397,0.333,235098.93
SO,STK,71.72,3268,3268,0,0.306,0.333,235098.93
AEP,STK,92.6,2490,2490,0,1.968,0.333,235098.93
WM,STK,162.96,1447,1447,0,-0.276,0.333,235098.93
DTE,STK,121.7,1944,1944,0,-0.617,0.333,235098.93
GIS,STK,78.2,3039,3039,0,-1.086,0.333,235098.93
WEC,STK,94.77,2459,2459,0,0.895,0.333,235098.93
XEL,STK,68.37,3418,3418,0,0.614,0.333,235098.93
CTVA,STK,57.26,4147,4147,0,-0.989,0.333,235098.93
LLY,STK,334.17,777,704,-73,-9.395,0.333,235098.93
QQQ,STK,271.99,61911,61911,0,0.523,24,16927292.55
XLE,STK,69.7,10276,10276,0,-1.528,1,705303.86
IXC,STK,32.35,22449,22449,0,-2.882,1,705303.86
FPE,STK,16.87,42365,0,-42365,-100,0,0
3KTB,FUT,70318.7,10,10,0,0,1,705303.86
CGB,FUT,88599.25,8,8,0,0,1,705303.86
CGF,FUT,81150,9,9,0,0,1,705303.86
CGZ,FUT,75047.67,9,9,0,0,1,705303.86
IAU,STK,30.91,23040,23040,0,-0.964,1,705303.86
ZM,FUT,41340,4,4,0,0,0.238,167929.53
ZS,FUT,70145,2,2,0,0,0.238,167929.53
GOIL,FUT,97750,2,2,0,0,0.238,167929.53
ZC,FUT,33375,5,5,0,0,0.238,167929.53
COIL,FUT,85240,2,2,0,0,0.238,167929.53
RB,FUT,100245.5,2,2,0,0,0.238,167929.53
HO,FUT,134427,1,1,0,0,0.238,167929.53
AH,FUT,52225,-6,-6,0,0,-0.476,335859
PB,FUT,44246.38,-8,-8,0,0,-0.476,335859
ZSLME,FUT,71392,-5,-5,0,0,-0.476,335859
GF,FUT,88113,-4,-4,0,0,-0.476,335859
HG,FUT,82175,-4,-4,0,0,-0.476,335859
CC,FUT,22540,-15,-15,0,0,-0.476,335859
KC,FUT,83381.25,-4,-4,0,0,-0.476,335859
,,,,,,,,
,,,,,,,0.902,28917434.88
