Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,347.89,1440,1076,-364,-25.278,0.333,374195.32
ED,STK,98.78,5138,3788,-1350,-26.275,0.333,374195.32
SRE,STK,170.83,2982,2190,-792,-26.559,0.333,374195.32
NOC,STK,468.93,1087,798,-289,-26.587,0.333,374195.32
MRK,STK,86.27,5986,4337,-1649,-27.548,0.333,374195.32
K,STK,70.82,7302,5284,-2018,-27.636,0.333,374191.62
ADM,STK,86.66,6019,4318,-1701,-28.261,0.333,374191.62
SO,STK,78.23,6585,4783,-1802,-27.365,0.333,374191.62
AEP,STK,102.21,4979,3661,-1318,-26.471,0.333,374191.62
CF,STK,100.15,5344,3736,-1608,-30.09,0.333,374191.62
WM,STK,171.21,3041,2186,-855,-28.116,0.333,374191.62
DTE,STK,132.99,3852,2814,-1038,-26.947,0.333,374191.62
GIS,STK,74.31,6903,5036,-1867,-27.046,0.333,374191.62
WEC,STK,103.8,4884,3605,-1279,-26.188,0.333,374191.62
XEL,STK,74.59,6799,5017,-1782,-26.21,0.333,374191.62
QQQ,STK,294.93,124305,91351,-32954,-26.511,24,26942066.05
XLE,STK,80.09,48411,35041,-13370,-27.618,2.5,2806465.21
IXC,STK,36.64,104636,76596,-28040,-26.798,2.5,2806465.21
SHYD,STK,22.41,69832,50093,-19739,-28.266,1,1122586.09
FPE,STK,17.53,89071,64038,-25033,-28.105,1,1122586.09
HYG,STK,74.69,20905,15030,-5875,-28.103,1,1122586.09
3KTB,FUT,74781.48,21,15,-6,-28.571,1,1122586.09
CGB,FUT,93727.59,17,12,-5,-29.412,1,1122586.09
CGF,FUT,85417.5,18,13,-5,-27.778,1,1122586.09
IGSB,STK,50.09,0,22411,22411,Inf,1,1122586.09
IGIB,STK,50.13,31082,0,-31082,-100,0,0
IAU,STK,32.37,48509,34680,-13829,-28.508,1,1122586.09
ZM,FUT,42700,9,6,-3,-33.333,0.238,267282.47
CT,FUT,51617.43,7,5,-2,-28.571,0.238,267282.47
GOIL,FUT,99125,4,3,-1,-25,0.238,267282.47
ZC,FUT,34512.55,11,8,-3,-27.273,0.238,267282.47
COIL,FUT,93823,4,3,-1,-25,0.238,267282.47
RB,FUT,104945.5,4,3,-1,-25,0.238,267282.47
HO,FUT,142077.5,2,2,0,0,0.238,267282.47
AH,FUT,56293.77,-13,-9,4,-30.769,-0.476,534564.83
PB,FUT,48891.2,-15,-11,4,-26.667,-0.476,534564.83
PL,FUT,44730,-17,-12,5,-29.412,-0.476,534564.83
TSR20,FUT,6600,-112,-81,31,-27.679,-0.476,534564.83
SI,FUT,97525,-8,-5,3,-37.5,-0.476,534564.83
ZSLME,FUT,81168.67,-9,-7,2,-22.222,-0.476,534564.83
HE,FUT,34260,-23,-16,7,-30.435,-0.476,534564.83
,,,,,,,,
,,,,,,,1.527,52761509.09
