Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,345.47,642,669,27,4.206,0.333,231014.99
ED,STK,96.24,2275,2400,125,5.495,0.333,231014.99
SRE,STK,165.11,1296,1399,103,7.948,0.333,231014.99
NOC,STK,492.87,444,469,25,5.631,0.333,231014.99
MRK,STK,84.53,2595,2733,138,5.318,0.333,231014.99
K,STK,72.91,3134,3134,0,1.085,0.333,231012.7
SO,STK,76.13,2863,3034,171,5.973,0.333,231012.7
AEP,STK,98.57,2216,2344,128,5.776,0.333,231012.7
CF,STK,101.7,2165,2272,107,4.942,0.333,231012.7
WM,STK,170.24,1311,1357,46,3.509,0.333,231012.7
DTE,STK,126.59,1712,1825,113,6.6,0.333,231012.7
GIS,STK,80.01,2952,2952,0,-2.202,0.333,231012.7
WEC,STK,99.93,2191,2312,121,5.523,0.333,231012.7
XEL,STK,72.5,3006,3186,180,5.988,0.333,231012.7
CTVA,STK,59.23,3648,3900,252,6.908,0.333,231012.7
QQQ,STK,283.68,55703,58633,2930,5.26,24,16633080.69
XLE,STK,76.31,8672,9082,410,4.728,1,693045.03
IXC,STK,35.32,18651,19622,971,5.206,1,693045.03
FPE,STK,17.32,38564,40014,1450,3.76,1,693045.03
HYG,STK,73.5,9042,9429,387,4.28,1,693045.03
3KTB,FUT,72213,9,10,1,11.111,1,693045.03
CGB,FUT,92859.43,7,7,0,0,1,693045.03
CGF,FUT,83801.38,8,8,0,0,1,693045.03
CGZ,FUT,76837.14371,0,9,9,Inf,1,693045.03
IGSB,STK,49.84,13451,0,-13451,-100,0,0
IAU,STK,31.65,21238,21897,659,3.103,1,693045.03
ZM,FUT,44180,4,4,0,0,0.263,182380.27
ZS,FUT,73337.5,2,2,0,0,0.263,182380.27
GOIL,FUT,99125,2,2,0,0,0.263,182380.27
ZC,FUT,34362.6,5,5,0,0,0.263,182380.27
COIL,FUT,89270,2,2,0,0,0.263,182380.27
RB,FUT,101799.5,2,2,0,0,0.263,182380.27
HO,FUT,138323,-1,-1,0,0,-0.263,182380.27
AH,FUT,55378.67,-6,-7,-1,16.667,-0.526,364760.69
PB,FUT,47148.5,-8,-8,0,0,-0.526,364760.69
TSR20,FUT,6630.51,-53,-55,-2,3.774,-0.526,364760.69
ZSLME,FUT,78475,-4,-5,-1,25,-0.526,364760.69
GF,FUT,89587.5,-4,-4,0,0,-0.526,364760.69
CT,FUT,48345,-7,-8,-1,14.286,-0.526,364760.69
,,,,,,,,
,,,,,,,0.896,29800913.94
