Symbol,Quantity,AvgPrice
ABBV,490.0,137.22
AZO,57.0,2044.19
CCH2,-6.0,2619.5
CEG,-0.33,47.9
CHD,621.0,102.52
CNYB,145919.0,5.68
COILJ2,3.0,89.25
CVS,1182.0,107.69
CYBA,244920.0,5.88
DCG2,-4.0,20.23
DRE,2284.0,58.34
EXC,200.0,41.11
EXR,636.0,203.5
EXXX,1773.0,42.4
FITB,2133.0,45.98
FM,5807.0,34.15
GFH2,-2.0,1.66
GOILH2,3.0,790.08
HOH2,2.0,2.75
HSY,328.0,198.06
HYD,10910.0,60.55
IAU,12175.0,34.38
IJS,1906.0,99.86
KCH2,4.0,2.38
KSA,4628.0,44.71
LEJ2,-2.0,1.46
LTPZ,8122.0,84.42
MAA,626.0,209.79
MCK,478.0,257.17
PBW,1570.0,55.79
PEP,718.0,174.77
PG,796.0,161.22
PLD,905.0,156.94
PSA,365.0,364.41
QQQ,27362.0,366.78
RBH2,3.0,2.6
SBH2,-8.0,0.18
SBNY,140.0,314.77
SIH2,-2.0,22.66
STIP,11996.0,104.62
TSN,1316.0,90.5
XLE,2235.0,67.63
Z3N  MAR 22,6.0,112.78
ZB   MAR 22,4.0,156.0
ZN   MAR 22,5.0,128.13
ZO   MAR 22,6.0,7.23
ZT   MAR 22,5.0,108.36
