Symbol,Quantity,AvgPrice
2823,26600,17.88
COILK2,1,90.55
GOILH2,1,807.75
SIH2,1,23.85
Z3N  MAR 22,-1,111.79
ZO   MAR 22,-62,7.16
ZO   MAY 22,62,7.12
