Symbol,Quantity,AvgPrice
CHD,216,99.75
CVS,586,105.99
FITB,708,49.86
GOILH2,-1,822.0
HSY,94,203.3
IAU,3479,34.94
KSA,1057,45.0
PEP,166,169.57
PG,254,158.67
SIH2,-1,23.54
STIP,2525,104.15
XLE,1032,69.46
Z3N  MAR 22,2,111.76
ZT   MAR 22,2,107.74
