Symbol,Quantity,AvgPrice
CLG3,1,77.21
DCF3,1,19.39
FMB,-4215,50.73
GIS,-122,87.68
HYD,-4842,52.38
HYG,-2630,76.12
IAU,-1016,34.35
IGIB,-4829,50.8
IGLB,-4829,52.88
IXC,-1361,38.29
ROL,-292,38.48
XLE,-423,86.27
ZL   MAR 23,1,0.64
