Symbol,Quantity,AvgPrice
AMGN,63,266.41
AZO,7,2354.57
CEG,111,89.78
CI,29,332.35
CLG3,-1,76.04
DCF3,-1,19.79
FMB,5094,50.76
GIS,159,86.47
HUM,27,513.48
HYD,5293,52.32
HYG,4034,74.87
IAU,1837,33.76
IGIB,5246,50.65
IGLB,5202,52.93
IXC,1360,37.63
KE   MAR 23,-1,8.46
MCK,27,370.56
PGR,129,127.23
QQQ,5733,278.37
ROL,437,37.72
VRTX,32,309.57
XLE,713,84.75
ZL   MAR 23,-1,0.62
ZW   MAR 23,-1,7.47
