Symbol,Quantity,AvgPrice
AMGN,-182,266.7
AZO,-22,2351.23
CAH,-575,78.56
CEG,-542,86.94
CGBH23,-8,127.46
CI,-150,323.83
CLG3,1,74.14
COILG3,1,78.76
DCF3,3,19.42
FMB,-17810,50.6
GILD,-413,86.57
GIS,-587,86.27
HUM,-88,498.37
HYD,-16920,51.89
HYG,-11380,74.63
IAU,-4725,33.95
IGIB,-17868,50.52
IGLB,-17258,52.41
IXC,-3972,37.03
KE   MAR 23,3,8.52
LLY,-123,356.95
MCK,-134,365.42
MRK,-413,109.06
NOC,-85,525.05
PGR,-443,126.18
QQQ,-13887,274.34
ROL,-1201,36.85
UB   MAR 23,33,143.41
VRTX,-166,303.95
XLE,-1636,83.65
ZL   MAR 23,1,0.62
ZM   MAR 23,-1,463.3
ZS   MAR 23,-1,14.81
ZW   MAR 23,3,7.56
