Symbol,Quantity,AvgPrice
AMGN,-78,264.5
AZO,-9,2384.78
CAH,-296,79.99
CEG,-240,87.58
CGBH23,-4,125.86
CI,-79,331.43
COILH3,1,80.6
DCF3,2,18.96
EWH,-3038,20.86
FMB,-7822,50.41
GILD,-167,83.68
GIS,-300,83.37
HSY,-97,233.81
HUM,-47,505.3
HYD,-6929,51.31
HYG,-4608,74.02
IAU,-2131,34.46
IGIB,-7113,49.89
KE   MAR 23,2,8.52
LLY,-59,359.19
LTPZ,-5718,59.86
MCD,-84,265.67
MCK,-67,377.76
MRK,-215,110.04
NOC,-46,536.91
QQQ,-4177,269.52
UB   MAR 23,-2,138.56
VRTX,-37,292.81
XLE,-721,84.62
ZB   MAR 23,-2,128.02
ZC   MAR 23,3,6.52
ZL   MAR 23,1,0.65
ZM   MAR 23,-1,451.7
ZO   MAR 23,4,3.33
ZS   MAR 23,-1,14.82
ZW   MAR 23,2,7.55
