Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MRK,STK,105.9,3628,3831,203,5.595,0.333,405676.03
LVS,STK,55.75,6991,7277,286,4.091,0.333,405672.02
GILD,STK,81.45,4756,4981,225,4.731,0.333,405672.02
REGN,STK,811.5,466,500,34,7.296,0.333,405672.02
ORLY,STK,841.5,472,472,0,2.119,0.333,405672.02
ULTA,STK,537,742,742,0,1.752,0.333,405672.02
LMT,STK,473.5,803,857,54,6.725,0.333,405672.02
PGR,STK,143.79,2723,2821,98,3.599,0.333,405672.02
ABBV,STK,158.1,2414,2566,152,6.297,0.333,405672.02
FSLR,STK,214.55,1795,1891,96,5.348,0.333,405672.02
PCG,STK,15.79,24434,25692,1258,5.149,0.333,405672.02
SGEN,STK,203.08,1914,1998,84,4.389,0.333,405672.02
HSY,STK,253.29,1547,1602,55,3.555,0.333,405672.02
LLY,STK,342,1161,1161,0,2.153,0.333,405672.02
NEM,STK,48.91,8050,8294,244,3.031,0.333,405672.02
QQQ,STK,316.49,110486,115362,4876,4.413,30,36510846.53
EWH,STK,20.63,141208,147483,6275,4.444,2.5,3042570.54
RING,STK,25.25,116820,120498,3678,3.148,2.5,3042570.54
STIP,STK,98.81,34798,36951,2153,6.187,3,3651084.65
FLKTB,FUT,87909.41,39,42,3,7.692,3,3651084.65
UB,FUT,140562.52,25,26,1,4,3,3651084.65
ZB,FUT,130656.26,27,28,1,3.704,3,3651084.65
TN,FUT,120796.86,29,30,1,3.448,3,3651084.65
ZN,FUT,114640.61,31,32,1,3.226,3,3651084.65
CGB,FUT,92985.78,37,39,2,5.405,3,3651084.65
CGF,FUT,84067.02,41,43,2,4.878,3,3651084.65
GBX,FUT,152851.39,23,24,1,4.348,3,3651084.65
GBL,FUT,147507.46,24,25,1,4.167,3,3651084.65
GBM,FUT,128058.19,27,29,2,7.407,3,3651084.65
OAT,FUT,141369.04,25,26,1,4,3,3651084.65
IAU,STK,37.55,31038,32411,1373,4.424,1,1217028.22
HO,FUT,108798,3,3,0,0,0.294,357949.54
RB,FUT,110493.67,3,3,0,0,0.294,357949.54
SB,FUT,24442.21,14,15,1,7.143,0.294,357949.54
GF,FUT,102131.33,3,4,1,33.333,0.294,357949.54
CC,FUT,29100,12,12,0,0,0.294,357949.54
ZM,FUT,45724.86,-7,-8,-1,14.286,-0.294,357949.54
LE,FUT,64345.2,-5,-6,-1,20,-0.294,357949.54
TSR20,FUT,6780.87,-102,-106,-4,3.922,-0.588,715898.96
ZL,FUT,32705.81,-21,-22,-1,4.762,-0.588,715898.96
CT,FUT,41873.88,-17,-17,0,0,-0.588,715898.96
HE,FUT,36621.11,-19,-20,-1,5.263,-0.588,715898.96
ZS,FUT,73900,-9,-10,-1,11.111,-0.588,715898.96
,,,,,,,,
,,,,,,,3.036,99796257.52
