Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MRK,STK,103.8,3935,3935,0,2.719,0.333,419607.31
LVS,STK,54.73,7515,7515,0,2.023,0.333,419603.16
GILD,STK,78.38,5263,5263,0,1.71,0.333,419603.16
REGN,STK,802.16,517,517,0,1.161,0.333,419603.16
ORLY,STK,801.38,508,524,16,3.15,0.333,419603.16
ULTA,STK,515.74,805,805,0,1.118,0.333,419603.16
LMT,STK,467.9,876,876,0,2.397,0.333,419603.16
PGR,STK,137.83,3005,3005,0,1.298,0.333,419603.16
ABBV,STK,155.08,2673,2673,0,1.235,0.333,419603.16
FSLR,STK,209.5,1989,1989,0,0.704,0.333,419603.16
PCG,STK,15.29,26434,27443,1009,3.817,0.333,419603.16
SGEN,STK,198.1,2071,2071,0,2.269,0.333,419603.16
HSY,STK,237.7,1692,1765,73,4.314,0.333,419603.16
LLY,STK,333,1241,1241,0,1.531,0.333,419603.16
NEM,STK,47.88,8744,8744,0,0.229,0.333,419603.16
QQQ,STK,308.46,119691,119691,0,2.288,30,37764662.06
EWH,STK,20.28,60919,60919,0,1.893,1,1258822.07
RING,STK,24.32,51803,51803,0,-0.081,1,1258822.07
STIP,STK,99.19,37356,37356,0,1.919,3,3776466.21
FLKTB,FUT,89469.24,42,42,0,0,3,3776466.21
UB,FUT,143406.27,26,26,0,0,3,3776466.21
ZB,FUT,133062.5,28,28,0,0,3,3776466.21
TN,FUT,123093.77,30,31,1,3.333,3,3776466.21
ZN,FUT,116906.25,32,32,0,0,3,3776466.21
CGB,FUT,93564.32,40,40,0,0,3,3776466.21
CGF,FUT,84135.98,44,44,0,2.273,3,3776466.21
GBX,FUT,159652.96,24,24,0,0,3,3776466.21
GBL,FUT,149339.24,25,25,0,0,3,3776466.21
GBM,FUT,128636.76,29,29,0,0,3,3776466.21
OAT,FUT,142717.46,26,26,0,0,3,3776466.21
IAU,STK,37.87,32846,32846,0,1.203,1,1258822.07
ZM,FUT,43580,7,8,1,14.286,0.263,331268.97
GOIL,FUT,75550,4,4,0,0,0.263,331268.97
HO,FUT,105928.33,3,3,0,0,0.263,331268.97
SB,FUT,23240,14,14,0,0,0.263,331268.97
GF,FUT,99262.67,3,3,0,0,0.263,331268.97
CC,FUT,28610,11,12,1,9.091,0.263,331268.97
LE,FUT,62270,-5,-5,0,0,-0.263,331268.97
ZC,FUT,31587.5,-20,-21,-1,5,-0.526,662537.94
ZW,FUT,33387.47,-19,-20,-1,5.263,-0.526,662537.94
TSR20,FUT,6650,-98,-98,0,2.041,-0.526,662537.94
COIL,FUT,73010,-9,-9,0,0,-0.526,662537.94
CL,FUT,67470,-9,-10,-1,11.111,-0.526,662537.94
ZL,FUT,31044,-20,-21,-1,5,-0.526,662537.94
,,,,,,,,
,,,,,,,3.032,99446884.77
