Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MRK,STK,105.54,3521,3521,0,0.568,0.333,373713.64
LVS,STK,55.16,6781,6781,0,-0.088,0.333,373709.94
GILD,STK,78.82,4587,4741,154,3.357,0.333,373709.94
REGN,STK,759.76,491,491,0,0.204,0.333,373709.94
ORLY,STK,819.63,444,444,0,2.703,0.333,373709.94
ULTA,STK,515.91,730,730,0,-0.822,0.333,373709.94
LMT,STK,474.76,783,783,0,0.511,0.333,373709.94
PGR,STK,140.23,2619,2619,0,1.756,0.333,373709.94
ABBV,STK,156.77,2387,2387,0,-0.126,0.333,373709.94
FSLR,STK,209.25,1779,1779,0,0.393,0.333,373709.94
PCG,STK,15.97,23293,23293,0,0.464,0.333,373709.94
SGEN,STK,199.91,1860,1860,0,0.484,0.333,373709.94
HSY,STK,243.19,1524,1524,0,0.853,0.333,373709.94
LLY,STK,331.08,1117,1117,0,1.074,0.333,373709.94
NEM,STK,46.8,7878,7878,0,1.358,0.333,373709.94
QQQ,STK,309.59,109176,109176,0,-0.49,30,33634230.78
EWH,STK,20.17,56044,56044,0,-0.819,1,1121141.03
RING,STK,23.35,46393,48015,1622,3.496,1,1121141.03
STIP,STK,98.25,34077,34077,0,0.458,3,3363423.08
FLKTB,FUT,87798.5,38,38,0,0,3,3363423.08
UB,FUT,140125,24,24,0,0,3,3363423.08
ZB,FUT,129906.27,26,26,0,0,3,3363423.08
TN,FUT,120125,28,28,0,0,3,3363423.08
ZN,FUT,114265.62,29,29,0,0,3,3363423.08
CGB,FUT,92167.89,36,36,0,0,3,3363423.08
CGF,FUT,83459.85,40,40,0,0,3,3363423.08
GBX,FUT,153078.18,22,22,0,0,3,3363423.08
GBL,FUT,146260.3,23,23,0,0,3,3363423.08
GBM,FUT,127079.69,26,26,0,0,3,3363423.08
OAT,FUT,139949.5,24,24,0,0,3,3363423.08
IAU,STK,36.86,29975,29975,0,1.471,1,1121141.03
ZM,FUT,45640,6,6,0,0,0.263,295037.12
GOIL,FUT,78175,4,4,0,0,0.263,295037.12
HO,FUT,108423,3,3,0,0,0.263,295037.12
SB,FUT,23598.38,13,13,0,0,0.263,295037.12
GF,FUT,99762.67,3,3,0,0,0.263,295037.12
CC,FUT,28340,10,10,0,0,0.263,295037.12
LE,FUT,62437.6,-5,-5,0,0,-0.263,295037.12
ZC,FUT,31350,-19,-19,0,0,-0.526,590074.24
ZW,FUT,33550,-17,-18,-1,5.882,-0.526,590074.24
TSR20,FUT,6605,-89,-89,0,0,-0.526,590074.24
COIL,FUT,74750,-8,-8,0,0,-0.526,590074.24
CL,FUT,69380,-9,-9,0,0,-0.526,590074.24
ZL,FUT,33672,-17,-18,-1,5.882,-0.526,590074.24
,,,,,,,,
,,,,,,,2.775,88570088.91
