Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MRK,STK,105.12,3628,3628,0,2.095,0.333,389329.97
LVS,STK,55.4,6991,6991,0,0.529,0.333,389326.12
GILD,STK,81.35,4756,4756,0,0.631,0.333,389326.12
REGN,STK,819.35,466,466,0,1.931,0.333,389326.12
ORLY,STK,832.08,472,472,0,-0.847,0.333,389326.12
ULTA,STK,527.01,742,742,0,-0.404,0.333,389326.12
LMT,STK,475.5,803,803,0,1.993,0.333,389326.12
PGR,STK,145.2,2723,2723,0,-1.542,0.333,389326.12
ABBV,STK,158,2414,2414,0,2.071,0.333,389326.12
FSLR,STK,217.65,1795,1795,0,-0.334,0.333,389326.12
PCG,STK,15.85,24434,24434,0,0.528,0.333,389326.12
SGEN,STK,202.99,1914,1914,0,0.209,0.333,389326.12
HSY,STK,253.3,1547,1547,0,-0.646,0.333,389326.12
LLY,STK,335.87,1161,1161,0,-0.172,0.333,389326.12
NEM,STK,48.74,8050,8050,0,-0.77,0.333,389326.12
QQQ,STK,314.83,110486,110486,0,0.734,30,35039700.9
EWH,STK,20.51,141208,141208,0,0.821,2.5,2919975.07
RING,STK,24.96,116820,116820,0,0.142,2.5,2919975.07
STIP,STK,98.8,34798,34798,0,1.917,3,3503970.09
FLKTB,FUT,87550.33,39,39,0,2.564,3,3503970.09
UB,FUT,139375,25,25,0,0,3,3503970.09
ZB,FUT,129718.77,26,27,1,3.846,3,3503970.09
TN,FUT,120343.75,28,29,1,3.571,3,3503970.09
ZN,FUT,114375,30,31,1,3.333,3,3503970.09
CGB,FUT,92729.86,37,37,0,2.703,3,3503970.09
CGF,FUT,83999.05,41,41,0,2.439,3,3503970.09
GBX,FUT,151951,22,23,1,4.545,3,3503970.09
GBL,FUT,147292.52,23,24,1,4.348,3,3503970.09
GBM,FUT,128113.19,27,27,0,0,3,3503970.09
OAT,FUT,141074,24,25,1,4.167,3,3503970.09
IAU,STK,37.34,31038,31038,0,0.78,1,1167990.03
HO,FUT,108049.33,3,3,0,0,0.294,343526.54
RB,FUT,110006.33,3,3,0,0,0.294,343526.54
SB,FUT,24584,14,14,0,0,0.294,343526.54
GF,FUT,101174.33,3,3,0,0,0.294,343526.54
CC,FUT,28670,12,12,0,0,0.294,343526.54
ZM,FUT,45920,-8,-7,1,-12.5,-0.294,343526.54
LE,FUT,63838.4,-5,-5,0,0,-0.294,343526.54
TSR20,FUT,6720,-98,-102,-4,4.082,-0.588,687052.97
ZL,FUT,33356.43,-21,-21,0,0,-0.588,687052.97
CT,FUT,41585,-17,-17,0,0,-0.588,687052.97
HE,FUT,36335.44,-18,-19,-1,5.556,-0.588,687052.97
ZS,FUT,74062.44,-9,-9,0,0,-0.588,687052.97
,,,,,,,,
,,,,,,,2.952,95775128.43
