Symbol,Quantity,AvgPrice
ABBV,284,143.03
ADM,782,79.03
AEP,572,89.74
AMGN,1513,236.41
BMY,503,76.0
CF,590,90.56
CLQ2,-3,109.96
CNP,-11053,27.69
COILQ2,-8,115.48
COILU2,5,112.96
CTZ2,-16,1.16
DCN2,-9,23.39
ED,542,87.58
EXC,1328,41.59
GFQ2,6,1.75
GOILN2,-3,1321.83
HON2,-5,4.5
HOQ2,3,4.39
HSY,217,211.04
IAU,4254,34.92
IXC,-40298,35.37
KCU2,6,2.33
LMT,119,414.72
MCK,162,306.44
NGN2,-12,6.76
NGQ2,8,6.7
NOC,118,455.18
PGR,481,111.4
QQQ,10375,282.39
RBN2,-6,3.91
RBQ2,3,3.82
SO,729,66.41
SRE,399,142.45
STIP,6536,101.66
XLE,-17635,76.06
ZL   DEC 22,-21,0.71
ZS   NOV 22,-5,15.19
ZT   SEP 22,2,104.29
