Symbol,Quantity,AvgPrice
ABC,-2924,147.16
AMGN,-1786,246.08
CLN2,-6,119.53
CLQ2,7,116.12
CNP,14211,31.75
COILQ2,7,119.58
CTVA,222,61.98
DCM2,3,24.45
ED,150,98.61
EXC,319,48.91
KE   JUL 22,-12,11.73
MCK,61,318.78
NGN2,1,9.24
NOC,941,481.34
PLN2,16,1032.36
RBN2,1,4.23
SRE,126,161.55
YTM2,-42,96.94
ZC   JUL 22,-18,7.39
ZL   JUL 22,3,0.81
ZS   JUL 22,2,16.99
ZW   JUL 22,-13,10.97
