Symbol,Quantity,AvgPrice
ABBV,-527,138.22
ADM,-823,82.42
AEP,-652,91.54
BMY,-953,72.78
CF,-852,93.19
CLQ2,-2,119.86
CNP,-2012,27.88
COILQ2,-2,124.18
CTZ2,-4,1.21
DCN2,-4,24.44
ED,-756,89.76
EXC,-1477,42.8
GOILN2,-2,1298.75
HON2,-1,4.4
HSY,-335,208.3
IAU,-5989,34.45
IXC,-12629,38.76
LMT,-182,417.72
MCK,-223,306.76
NGN2,-3,7.2
NOC,-163,455.36
PGR,-672,113.6
QQQ,-18911,275.82
RBN2,-2,4.07
SO,-932,67.37
SRE,-393,144.6
STIP,-10945,101.7
XLE,-6577,86.0
ZL   DEC 22,-4,0.75
ZS   NOV 22,-1,15.34
ZT   SEP 22,-3,103.95
