Symbol,Quantity,AvgPrice
ABBV,189,147.0
ADM,232,88.4
AEP,286,101.58
BMY,366,75.65
CF,369,92.89
CLQ2,1,117.07
CNP,625,31.64
CTVA,322,61.74
DCM2,1,24.48
ED,173,97.19
EXC,402,48.55
IAU,2407,35.17
IXC,4742,42.03
LMT,57,444.55
NOC,36,480.36
PGR,195,119.57
PLN2,1,1016.7
QQQ,7821,307.25
SO,404,75.07
SRE,95,161.47
STIP,2092,102.91
XLE,1947,90.93
ZL   JUL 22,1,0.81
ZT   SEP 22,1,105.26
