Symbol,Quantity,AvgPrice
ACGL,353,71.17
AZN,582,73.11
BA,201,209.99
BSX,1033,50.55
CCU3,2,3089.0
CHD,588,92.41
EWW,2480,62.29
FPE,15618,16.08
GE,320,106.7
GFQ3,1,2.44
HYG,3225,74.48
IAU,3627,37.05
IGIB,4856,50.26
IGSB,4888,50.07
KMB,228,134.37
KSA,8005,41.15
LEQ3,1,1.77
LLY,51,442.52
LVS,699,58.71
MDLZ,594,72.91
MNST,903,57.67
MRK,408,107.8
PG,363,144.53
PLN3,1,1038.0
QQQ,10964,352.92
SBN3,3,0.25
SGEN,185,195.55
SIN3,1,23.8
STIP,2462,97.66
TN   SEP 23,2,119.27
YUM,251,131.99
ZB   SEP 23,2,127.28
ZF   SEP 23,3,108.33
ZM   JUL 23,2,402.45
ZN   SEP 23,2,113.41
ZS   JUL 23,-1,13.6
