Symbol,Quantity,AvgPrice
ACGL,402,71.23
BSX,667,51.27
CHD,312,94.25
EWW,4006,62.84
GFQ3,1,2.38
KE   SEP 23,-1,7.97
LLY,63,445.03
PG,142,145.24
PLN3,1,983.7
QQQ,4455,362.17
TN   SEP 23,1,118.91
ZB   SEP 23,1,126.75
ZBH,344,136.44
ZF   SEP 23,1,108.16
ZM   DEC 23,18,372.37
ZM   JUL 23,-15,398.0
