Symbol,Quantity,AvgPrice
BA,143,218.73
BSX,-489,53.46
DCN3,-2,15.46
GE,266,104.42
KE   SEP 23,1,7.96
PANW,-123,240.12
ZBH,-241,141.61
ZM   DEC 23,-1,381.3
