Symbol,Quantity,AvgPrice
ACGL,366,70.56
CCN3,1,3033.0
EWW,2431,60.84
GFQ3,1,2.42
HEN3,-1,0.84
KMB,146,134.89
MRK,185,111.84
ORLY,31,899.36
SBN3,1,0.25
SGEN,125,195.49
ZM   JUL 23,-1,400.6
ZN   SEP 23,2,114.22
ZS   JUL 23,-1,13.44
