Symbol,Quantity,AvgPrice
ALIU3,-8,2230.78
CCU3,-48,3217.25
CTZ3,-11,0.81
DCN3,25,15.32
DHI,5365,118.41
GFQ3,-13,2.34
HYD,72787,51.53
HYG,1859,74.83
IGSB,2838,50.18
KCU3,-7,1.76
KE   SEP 23,31,8.37
LEQ3,-22,1.71
LVS,431,58.5
MDLZ,-8487,73.83
PAU3,6,1373.75
PCAR,-7804,77.49
PLN3,-34,962.77
SBV3,-13,0.26
SGEN,99,198.24
SIN3,-14,23.21
TN   SEP 23,1,119.61
WST,1725,362.66
ZB   SEP 23,1,128.22
ZM   DEC 23,-10,402.35
