Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,387.77,1277,1277,0,1.018,0.149,500281.19
EXR,STK,222.62,4511,4511,0,-0.377,0.298,1000562.39
IT,STK,,0,,,,0,0
MAA,STK,225.7,4448,4448,0,-0.337,0.298,1000562.39
WM,STK,165.14,6072,6072,0,-0.214,0.298,1000562.39
PLD,STK,165.79,6079,6079,0,-0.724,0.298,1000562.39
TMO,STK,655.38,1511,1511,0,1.059,0.298,1000562.39
ODFL,STK,356.64,2823,2823,0,-0.602,0.298,1000562.39
SPG,STK,157.77,3163,3163,0,0.253,0.149,500281.19
F,STK,20.7,48559,48559,0,-0.459,0.298,1000562.39
MMC,STK,173.77,5763,5763,0,-0.087,0.298,1000562.39
PKI,STK,195.36,5075,5075,0,0.926,0.298,1000562.39
DRE,STK,64.4,15711,15711,0,-1.108,0.298,1000562.39
PSA,STK,370.62,2713,2713,0,-0.479,0.298,1000562.39
AZO,STK,2059.94,488,488,0,-0.41,0.298,1000562.39
DGX,STK,169.34,5886,5886,0,0.391,0.298,1000562.39
PG,STK,162.84,6142,6142,0,0.033,0.298,1000562.39
QQQ,STK,402.71,225512,225512,0,0.618,27.17,91377411.14
XLE,STK,56.21,29143,29143,0,-1.218,0.481,1618186.85
PBW,STK,70.75,23132,23132,0,-1.124,0.481,1618186.85
2823,STK,2.34,687200,687200,0,0.631,0.481,1618186.85
2800,STK,2.98,547500,547500,0,-0.819,0.481,1618186.85
IJS,STK,104.74,15337,15337,0,0.737,0.481,1618186.85
KSA,STK,41.24,39922,39922,0,-1.713,0.481,1618186.85
FM,STK,34.33,46432,46432,0,1.516,0.481,1618186.85
STIP,STK,105.53,161702,161702,0,-1.455,5,16816174.6
LTPZ,STK,90.84,54705,54705,0,1.519,1.5,5044852.38
ZN,FUT,130578.13,38,38,0,2.632,1.5,5044852.38
ZB,FUT,160343.75,32,31,-1,-3.125,1.5,5044852.38
UB,FUT,195906.27,26,26,0,0,1.5,5044852.38
ZT,FUT,218101.57,76,76,0,1.316,5,16816174.6
Z3N,FUT,227695.32,73,73,0,1.37,5,16816174.6
CYBA,STK,5.79,1768663,1768663,0,-1.473,3,10089704.76
IGLB,STK,69.86,71031,71031,0,1.665,1.5,5044852.38
GBS,FUT,126417.65,81,81,0,-1.235,3,10089704.76
GBX,FUT,235179.36,42,42,0,2.381,3,10089704.76
GBL,FUT,194068.65,26,26,0,0,1.5,5044852.38
BTS,FUT,127404.81,78,78,0,1.282,3,10089704.76
IAU,STK,34.16,96224,96224,0,2.319,1,3363234.92
RB,FUT,94302.58,19,19,0,0,0.526,1770124.35
ZC,FUT,30212.51,57,59,2,3.509,0.526,1770124.35
HO,FUT,99090.61,18,18,0,0,0.526,1770124.35
COIL,FUT,78660,23,23,0,0,0.526,1770124.35
GOIL,FUT,67675,26,26,0,0,0.526,1770124.35
ZO,FUT,35000,49,51,2,4.082,0.526,1770124.35
KC,FUT,84731.27,11,10,-1,-9.091,0.263,885061.84
NI,FUT,120570,0,-7,-7,-Inf,-0.263,885061.84
TSR20,FUT,8740,-101,-101,0,0,-0.263,885061.84
GF,FUT,82697,-11,-11,0,0,-0.263,885061.84
ZL,FUT,33918,-26,-26,0,0,-0.263,885061.84
CT,FUT,55535,-16,-16,0,0,-0.263,885061.84
SB,FUT,21257.6,-42,-42,0,0,-0.263,885061.84
PL,FUT,,0,,,,0,0
SI,FUT,,0,,,,0,0
ZW,FUT,,0,,,,0,0
,,,,,,,,
,,,,,,,3.944,258969025.95
