Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,375,1105,1151,46,4.163,0.149,431650.05
EXR,STK,214.4,4096,4096,0,-1.685,0.298,863300.11
IT,STK,320.07,2689,2689,0,0.298,0.298,863300.11
MAA,STK,220.14,3940,3940,0,-0.457,0.298,863300.11
WM,STK,160.8,5289,5289,0,1.513,0.298,863300.11
TEAM,STK,350.96,2583,0,-2583,-100,0,0
PLD,STK,160,5355,5355,0,0.766,0.298,863300.11
TMO,STK,651.07,1328,1328,0,-0.151,0.298,863300.11
ODFL,STK,340.62,2500,2500,0,1.36,0.298,863300.11
SPG,STK,148.52,2895,2895,0,0.38,0.149,431650.05
F,STK,19.37,44017,44017,0,1.254,0.298,863300.11
MMC,STK,167.7,5166,5166,0,-0.348,0.298,863300.11
PKI,STK,187.59,4677,4677,0,-1.604,0.298,863300.11
DRE,STK,62.09,14032,14032,0,-0.912,0.298,863300.11
PSA,STK,361.74,2419,2419,0,-1.323,0.298,863300.11
AZO,STK,1996.37,437,437,0,-1.144,0.298,863300.11
DGX,STK,171.2,0,5043,5043,Inf,0.298,863300.11
QQQ,STK,379.29,209202,209202,0,-0.638,27.17,78841789.37
XLE,STK,52.41,25686,26640,954,3.714,0.481,1396195.68
PBW,STK,72.33,19706,19706,0,-2.045,0.481,1396195.68
2823,STK,2.35,599200,599200,0,-0.847,0.481,1396195.68
2800,STK,2.94,475000,475000,0,-0.022,0.481,1396195.68
IJS,STK,100.94,14073,14073,0,-1.712,0.481,1396195.68
KSA,STK,40.41,34698,34698,0,-0.424,0.481,1396195.68
FM,STK,33.86,41894,41894,0,-1.575,0.481,1396195.68
STIP,STK,105.21,140039,140039,0,-1.522,5,14509245.55
LTPZ,STK,89.88,49609,49609,0,-2.379,1.5,4352773.66
ZN,FUT,131359.38,34,34,0,-2.941,1.5,4352773.66
ZB,FUT,162625,27,27,0,0,1.5,4352773.66
UB,FUT,199781.27,22,22,0,0,1.5,4352773.66
ZT,FUT,218460.94,68,68,0,-2.941,5,14509245.55
Z3N,FUT,228281.25,65,65,0,-1.538,5,14509245.55
CYBA,STK,5.77,1537370,1537370,0,-1.861,3,8705547.33
IGLB,STK,70.19,63478,63478,0,-2.306,1.5,4352773.66
GBS,FUT,126457.97,116,116,0,-0.862,5,14509245.55
GBX,FUT,242899.36,36,36,0,0,3,8705547.33
GBL,FUT,196557.18,22,22,0,0,1.5,4352773.66
BTS,FUT,127826.94,115,115,0,-0.87,5,14509245.55
IAU,STK,34.2,85857,85857,0,-1.174,1,2901849.11
RB,FUT,87057.59,17,10,-7,-41.176,0.294,853485.19
ZC,FUT,29412.51,53,29,-24,-45.283,0.294,853485.19
KC,FUT,87112.5,18,10,-8,-44.444,0.294,853485.19
HO,FUT,90442.82,17,9,-8,-47.059,0.294,853485.19
COIL,FUT,71330,21,12,-9,-42.857,0.294,853485.19
ZL,FUT,31728,24,-27,-51,-212.5,-0.294,853485.19
ZO,FUT,33654.61,44,-25,-69,-156.818,-0.294,853485.19
PL,FUT,45870,-17,-37,-20,117.647,-0.588,1706970.66
CT,FUT,52965,-14,-32,-18,128.571,-0.588,1706970.66
SI,FUT,111825,-7,-15,-8,114.286,-0.588,1706970.66
ZW,FUT,38025,-20,-45,-25,125,-0.588,1706970.66
SB,FUT,21078.4,0,-81,-81,-Inf,-0.588,1706970.66
PA,FUT,172450,-4,0,4,-100,0,0
CL,FUT,68270,-11,0,11,-100,0,0
,,,,,,,,
,,,,,,,3.853,235049723.88
