Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,385.04,1217,1277,60,4.93,0.149,491662.82
EXR,STK,218,4248,4511,263,6.191,0.298,983325.64
IT,STK,325.53,2824,0,-2824,-100,0,0
MAA,STK,221.09,4188,4448,260,6.208,0.298,983325.64
WM,STK,161.94,5792,6072,280,4.834,0.298,983325.64
PLD,STK,161.75,5735,6079,344,5.998,0.298,983325.64
TMO,STK,650.7,1428,1511,83,5.812,0.298,983325.64
ODFL,STK,348.31,2705,2823,118,4.362,0.298,983325.64
SPG,STK,155.46,2992,3163,171,5.715,0.149,491662.82
F,STK,20.25,45442,48559,3117,6.859,0.298,983325.64
MMC,STK,170.64,5459,5763,304,5.569,0.298,983325.64
PKI,STK,193.77,4859,5075,216,4.445,0.298,983325.64
DRE,STK,62.59,14825,15711,886,5.976,0.298,983325.64
PSA,STK,362.45,2547,2713,166,6.517,0.298,983325.64
AZO,STK,2014.5,460,488,28,6.087,0.298,983325.64
DGX,STK,167.05,5547,5886,339,6.111,0.298,983325.64
PG,STK,160.1,0,6142,6142,Inf,0.298,983325.64
QQQ,STK,398.22,209202,225512,16310,7.796,27.17,89803246.53
XLE,STK,54.57,26640,29143,2503,9.396,0.481,1590310.24
PBW,STK,72.19,20472,22030,1558,7.61,0.481,1590310.24
2823,STK,2.39,629700,665400,35700,5.67,0.481,1590310.24
2800,STK,3,503500,530000,26500,5.284,0.481,1590310.24
IJS,STK,103.69,14606,15337,731,5.005,0.481,1590310.24
KSA,STK,41.1,36735,38694,1959,5.333,0.481,1590310.24
FM,STK,34.25,43700,46432,2732,6.252,0.481,1590310.24
STIP,STK,105.58,148164,156530,8366,5.646,5,16526481.26
LTPZ,STK,90.63,51471,54705,3234,6.283,1.5,4957944.38
ZN,FUT,130421.89,36,38,2,5.556,1.5,4957944.38
ZB,FUT,160593.76,29,31,2,6.897,1.5,4957944.38
UB,FUT,196718.75,24,25,1,4.167,1.5,4957944.38
ZT,FUT,218054.69,72,76,4,5.556,5,16526481.26
Z3N,FUT,227578.13,69,73,4,5.797,5,16526481.26
CYBA,STK,5.79,1623548,1712589,89041,5.484,3,9915888.76
IGLB,STK,69.8,67029,71031,4002,5.971,1.5,4957944.38
GBS,FUT,126871.76,123,78,-45,-36.585,3,9915888.76
GBX,FUT,236605.42,38,42,4,10.526,3,9915888.76
GBL,FUT,194869.5,24,25,1,4.167,1.5,4957944.38
BTS,FUT,127856.58,122,78,-44,-36.066,3,9915888.76
IAU,STK,34.35,91090,96224,5134,5.636,1,3305296.25
RB,FUT,91812,10,19,9,90,0.526,1739630.3
ZC,FUT,30562.5,30,57,27,90,0.526,1739630.3
HO,FUT,96419.44,9,18,9,100,0.526,1739630.3
COIL,FUT,75840,12,23,11,91.667,0.526,1739630.3
GOIL,FUT,65250,0,27,27,Inf,0.526,1739630.3
ZO,FUT,35600,-26,49,75,-288.462,0.526,1739630.3
KC,FUT,86775,11,10,-1,-9.091,0.263,869814.82
NI,FUT,120570,0,-7,-7,-Inf,-0.263,869814.82
TSR20,FUT,8575,0,-101,-101,-Inf,-0.263,869814.82
GF,FUT,81875,0,-11,-11,-Inf,-0.263,869814.82
ZL,FUT,33492,-28,-26,2,-7.143,-0.263,869814.82
CT,FUT,54560,-34,-16,18,-52.941,-0.263,869814.82
SB,FUT,21515.2,-86,-40,46,-53.488,-0.263,869814.82
PL,FUT,48000,-37,0,37,-100,0,0
SI,FUT,113625,-16,0,16,-100,0,0
ZW,FUT,40837.49,-45,0,45,-100,0,0
,,,,,,,,
,,,,,,,3.944,254507749.7
