Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,391.44,1255,1311,56,4.462,0.149,513218.52
EXR,STK,214.41,4652,4652,0,2.902,0.298,1026437.05
IT,STK,327.49,3108,3108,0,0.837,0.298,1026437.05
MAA,STK,222.2,4491,4491,0,2.85,0.298,1026437.05
WM,STK,162.53,5979,6315,336,5.62,0.298,1026437.05
RHI,STK,,0,,,,0,0
TEAM,STK,364.43,2774,2774,0,1.55,0.298,1026437.05
PLD,STK,162.56,6148,6148,0,2.7,0.298,1026437.05
ALB,STK,,0,,,,0,0
TMO,STK,655,1544,1544,0,1.49,0.298,1026437.05
ODFL,STK,353.57,2772,2903,131,4.726,0.298,1026437.05
DXCM,STK,,0,,,,0,0
SPG,STK,152.04,3253,3376,123,3.781,0.149,513218.52
F,STK,20.38,48741,50365,1624,3.332,0.298,1026437.05
MMC,STK,170.42,5775,6023,248,4.294,0.298,1026437.05
PKI,STK,190.56,5356,5356,0,0.56,0.298,1026437.05
DRE,STK,62.88,15703,16324,621,3.955,0.298,1026437.05
PSA,STK,361.55,2770,2770,0,2.491,0.298,1026437.05
AZO,STK,2048.59,488,488,0,2.664,0.298,1026437.05
QQQ,STK,400.18,229959,229959,0,1.864,27.17,93740441.52
XLE,STK,55.53,28445,29894,1449,5.094,0.481,1660033.35
PBW,STK,75.08,21396,22110,714,3.337,0.481,1660033.35
2823,STK,2.46,644100,674800,30700,4.768,0.481,1660033.35
2800,STK,3.03,522500,548000,25500,4.855,0.481,1660033.35
IJS,STK,102.26,15590,16233,643,4.124,0.481,1660033.35
KSA,STK,40.36,39772,41131,1359,3.417,0.481,1660033.35
FM,STK,33.86,46512,49026,2514,5.405,0.481,1660033.35
STIP,STK,105.19,155142,163999,8857,5.709,5,17251042.81
LTPZ,STK,89.49,54923,57831,2908,5.295,1.5,5175312.84
ZN,FUT,130812.5,38,40,2,5.263,1.5,5175312.84
ZB,FUT,161937.5,30,32,2,6.667,1.5,5175312.84
UB,FUT,198218.76,25,26,1,4,1.5,5175312.84
ZT,FUT,218289.07,75,79,4,5.333,5,17251042.81
Z3N,FUT,227851.57,72,76,4,5.556,5,17251042.81
CYBA,STK,5.77,1702425,1793869,91444,5.371,3,10350625.69
IGLB,STK,69.98,70246,73954,3708,5.279,1.5,5175312.84
GBS,FUT,126692.98,130,136,6,4.615,5,17251042.81
GBX,FUT,243466.52,40,43,3,7.5,3,10350625.69
GBL,FUT,196818.12,25,26,1,4,1.5,5175312.84
BTS,FUT,128127.79,128,135,7,5.469,5,17251042.81
IAU,STK,34,97503,101477,3974,4.076,1,3450208.56
RB,FUT,90358.8,20,20,0,0,0.526,1815899.28
ZO,FUT,35468.38,48,51,3,6.25,0.526,1815899.28
ZC,FUT,29437.49,59,62,3,5.085,0.526,1815899.28
KC,FUT,89906.26,19,20,1,5.263,0.526,1815899.28
HO,FUT,94122,19,19,0,0,0.526,1815899.28
COIL,FUT,74740,24,24,0,0,0.526,1815899.28
ZL,FUT,32394,28,28,0,0,0.263,907949.64
PL,FUT,46230,-19,-20,-1,5.263,-0.263,907949.64
CT,FUT,53306.44,-16,-17,-1,6.25,-0.263,907949.64
SI,FUT,111075,-8,-8,0,0,-0.263,907949.64
PA,FUT,165350,-5,-5,0,0,-0.263,907949.64
CL,FUT,71550,-12,-13,-1,8.333,-0.263,907949.64
ZW,FUT,37912.5,-22,-24,-2,9.091,-0.263,907949.64
PB,FUT,,0,,,,0,0
SB,FUT,,0,,,,0,0
,,,,,,,,
,,,,,,,4.205,279466824.9
