Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,400,1431,1431,0,1.118,0.149,578835.98
EXR,STK,208.7,5476,5476,0,1.297,0.298,1157671.96
IT,STK,316.01,3655,3655,0,0.219,0.298,1157671.96
MAA,STK,215.01,5394,5394,0,-0.185,0.298,1157671.96
WM,STK,164.25,6851,6851,0,2.875,0.298,1157671.96
RHI,STK,109.26,10445,10445,0,1.446,0.298,1157671.96
TEAM,STK,382.99,3179,3023,-156,-4.907,0.298,1157671.96
PLD,STK,159.3,7177,7177,0,1.254,0.298,1157671.96
ALB,STK,259.5,4446,4446,0,0.337,0.298,1157671.96
TMO,STK,628.71,1806,1806,0,1.938,0.298,1157671.96
ODFL,STK,364,3182,3182,0,-0.063,0.298,1157671.96
DXCM,STK,558.4,1071,1037,-34,-3.175,0.149,578835.98
SPG,STK,156.25,3681,3681,0,0.652,0.149,578835.98
F,STK,19.92,57619,57619,0,0.863,0.298,1157671.96
MMC,STK,172.58,3296,3296,0,1.76,0.149,578835.98
PKI,STK,185.57,6191,6191,0,0.759,0.298,1157671.96
DRE,STK,61.4,18483,18483,0,2.013,0.298,1157671.96
QQQ,STK,398.75,261003,261003,0,1.586,27.17,105725607.97
XLE,STK,57.22,31924,31924,0,2.497,0.481,1872276.6
PBW,STK,80,23293,23293,0,0.472,0.481,1872276.6
2823,STK,2.45,754000,754000,0,1.352,0.481,1872276.6
2800,STK,3.09,586000,606000,20000,3.398,0.481,1872276.6
IJS,STK,104.92,17482,17482,0,2.076,0.481,1872276.6
KSA,STK,40.81,44614,44614,0,2.833,0.481,1872276.6
FM,STK,34.53,53602,53602,0,1.157,0.481,1872276.6
STIP,STK,106.12,178129,178129,0,2.929,5,19456671.63
LTPZ,STK,91.49,123637,127599,3962,3.205,3,11674002.98
ZN,FUT,130734.37,43,45,2,4.651,1.5,5837001.49
ZB,FUT,162718.74,35,35,0,2.857,1.5,5837001.49
UB,FUT,201467.75,28,29,1,3.571,1.5,5837001.49
ZT,FUT,218164.06,87,87,0,2.299,5,19456671.63
Z3N,FUT,227687.51,83,83,0,2.41,5,19456671.63
CYBA,STK,5.78,1963619,1963619,0,2.857,3,11674002.98
IGLB,STK,70.75,80185,80185,0,2.89,1.5,5837001.49
GBS,FUT,126715.98,149,154,5,3.356,5,19456671.63
GBX,FUT,247887.48,23,24,1,4.348,1.5,5837001.49
GBL,FUT,197524.03,29,30,1,3.448,1.5,5837001.49
BTS,FUT,128042.82,148,148,0,2.703,5,19456671.63
IAU,STK,34.09,111539,111539,0,2.34,1,3891334.33
RB,FUT,88002.62,13,13,0,0,0.294,1144510.3
ZO,FUT,36450,30,31,1,3.333,0.294,1144510.3
ZL,FUT,33240,32,34,2,6.25,0.294,1144510.3
ZC,FUT,29250,38,38,0,2.632,0.294,1144510.3
KC,FUT,92512.5,12,12,0,0,0.294,1144510.3
CT,FUT,52650,-21,-22,-1,4.762,-0.294,1144510.3
COIL,FUT,74550,-15,-15,0,0,-0.294,1144510.3
PA,FUT,184000,-12,-12,0,0,-0.588,2289020.21
PL,FUT,47635,-47,-47,0,2.128,-0.588,2289020.21
PB,FUT,55303.88,-40,-40,0,2.5,-0.588,2289020.21
SB,FUT,21795.2,-103,-103,0,1.942,-0.588,2289020.21
SI,FUT,112250,-20,-20,0,0,-0.588,2289020.21
HO,FUT,,0,,,,0,0
ZSLME,FUT,,0,,,,0,0
CC,FUT,,0,,,,0,0
,,,,,,,,
,,,,,,,4.676,315198004.1
