Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
GS,STK,396.86,1431,1431,0,-0.21,0.149,566662.62
EXR,STK,204.95,5476,5476,0,0.986,0.298,1133325.23
IT,STK,313.18,3655,3655,0,-0.985,0.298,1133325.23
MAA,STK,215.1,5394,5394,0,-2.317,0.298,1133325.23
WM,STK,164.66,6851,6851,0,0.467,0.298,1133325.23
RHI,STK,108.4,10445,10445,0,0.096,0.298,1133325.23
TEAM,STK,382.5,3023,3023,0,-1.985,0.298,1133325.23
PLD,STK,157.72,7177,7177,0,0.125,0.298,1133325.23
ALB,STK,260.89,4446,4446,0,-2.294,0.298,1133325.23
TMO,STK,644.22,1806,1806,0,-2.602,0.298,1133325.23
ODFL,STK,359.93,3182,3182,0,-1.037,0.298,1133325.23
DXCM,STK,560.44,1037,1037,0,-2.507,0.149,566662.62
SPG,STK,152.15,3681,3681,0,1.168,0.149,566662.62
F,STK,20.25,57619,57619,0,-2.867,0.298,1133325.23
MMC,STK,171.19,3296,3296,0,0.425,0.149,566662.62
PKI,STK,188.67,6191,6191,0,-2.972,0.298,1133325.23
DRE,STK,61.27,18483,18483,0,0.076,0.298,1133325.23
QQQ,STK,396.6,261003,261003,0,-0.011,27.17,103502117.26
XLE,STK,56.79,31924,31924,0,1.099,0.481,1832901.18
PBW,STK,79.17,23293,23293,0,-0.61,0.481,1832901.18
2823,STK,2.47,754000,754000,0,-1.583,0.481,1832901.18
2800,STK,3.09,606000,606000,0,-2.117,0.481,1832901.18
IJS,STK,104.41,17482,17482,0,0.418,0.481,1832901.18
KSA,STK,39.77,45974,45974,0,0.248,0.481,1832901.18
FM,STK,34.37,53602,53602,0,-0.509,0.481,1832901.18
STIP,STK,105.84,178129,178129,0,1.031,5,19047482.89
LTPZ,STK,90.03,127599,127599,0,-0.516,3,11428489.73
ZN,FUT,130453.13,45,45,0,-2.222,1.5,5714244.87
ZB,FUT,161609.37,35,35,0,0,1.5,5714244.87
UB,FUT,198125,29,29,0,0,1.5,5714244.87
ZT,FUT,218109.38,87,87,0,0,5,19047482.89
Z3N,FUT,227515.63,83,83,0,1.205,5,19047482.89
CYBA,STK,5.76,1963619,1963619,0,1.044,3,11428489.73
IGLB,STK,70.25,80185,80185,0,1.443,1.5,5714244.87
GBS,FUT,126530.5,154,154,0,-1.948,5,19047482.89
GBX,FUT,243607.3,47,47,0,0,3,11428489.73
GBL,FUT,196462.97,29,29,0,0,1.5,5714244.87
BTS,FUT,127940.66,148,148,0,0.676,5,19047482.89
IAU,STK,33.86,111539,111539,0,0.868,1,3809496.58
RB,FUT,90014.38,13,12,-1,-7.692,0.294,1120440.37
ZO,FUT,35925,32,31,-1,-3.125,0.294,1120440.37
ZL,FUT,32466,34,34,0,2.941,0.294,1120440.37
ZC,FUT,29612.5,38,38,0,0,0.294,1120440.37
KC,FUT,88106.23,13,13,0,0,0.294,1120440.37
CT,FUT,53210,-22,-21,1,-4.545,-0.294,1120440.37
COIL,FUT,75070,-15,-15,0,0,-0.294,1120440.37
PA,FUT,177250,-13,-13,0,0,-0.588,2240880.36
PL,FUT,46595,-47,-47,0,2.128,-0.588,2240880.36
PB,FUT,57821.75,-40,-40,0,-2.5,-0.588,2240880.36
SB,FUT,22064,-103,-103,0,-0.971,-0.588,2240880.36
SI,FUT,110600,-21,-20,1,-4.762,-0.588,2240880.36
HO,FUT,,0,,,,0,0
ZSLME,FUT,,0,,,,0,0
CC,FUT,,0,,,,0,0
,,,,,,,,
,,,,,,,4.763,314283392.95
