DATE,NAV (USD),CASH INJECTION,DAILY P&L,Daily Return,Weekly P&L,Weekly Return,MTD Change,MTD %,Cal,LTD ROR%,YTD Change,YTD ROR%,Annualised Return,Annualised Volatility,30 Days P&L,30 Days Return,90 Days P&L,90 Days Return,252 Days P&L,252 Days Return,Sharpe Ratio,Sortino Ratio,Value at Risk 95%(30days),Value at Risk 95%(90days),Value at Risk 95%(252days),Value at Risk 99%(252days),CAGR,Excess Return,Negative Excess Returns,Square of (Negative Excess Returns),Trailing 252D Sharpe,Trailing 252D Sortino,Trailing 252D Annualised Return,Trailing 252D Annualised Volatility
2021-11-15,67869001.8,0.0,-309010.28,-0.45,-309010.28,-0.45,2331408.97,3.56,1.57,57.46,16360330.79,26.76,36.74,29.59,12142338.82,21.89,8241951.6,14.78,17435738.17,31.61,1.09,1.48,-0.01,-0.03,-0.03,-0.05,38.15,-0.47,-0.47,0.0,0.98,1.37,31.17,0.27
2021-11-16,68808467.8,0.0,939466.0,1.38,630455.72,0.92,3270874.97,4.99,1.6,59.64,17299796.79,28.52,37.62,29.57,12028887.38,21.27,9455526.51,16.86,18650308.43,34.76,1.12,1.53,-0.01,-0.03,-0.03,-0.05,39.38,1.37,0.0,0.0,1.07,1.5,33.54,0.27
2021-11-17,69132790.61,0.0,324322.81,0.47,954778.53,1.4,3595197.78,5.49,1.6,60.39,17624119.6,29.12,37.85,29.53,12219909.66,21.56,9683349.05,17.23,18903181.0,35.05,1.13,1.54,-0.01,-0.03,-0.03,-0.05,39.71,0.45,0.0,0.0,1.08,1.51,33.75,0.27
2021-11-18,70667228.34,0.0,1534437.73,2.22,2489216.26,3.65,5129635.51,7.83,1.64,63.95,19158557.33,31.99,39.31,29.54,12907727.44,22.42,12100019.32,21.46,19867744.96,35.27,1.18,1.61,-0.01,-0.03,-0.03,-0.05,41.76,2.2,0.0,0.0,1.08,1.52,33.92,0.27
2021-11-19,70801309.64,0.0,134081.3,0.19,2623297.56,3.85,5263716.81,8.03,1.64,64.26,19292638.63,32.24,39.33,29.49,13345720.57,23.31,13587504.03,24.28,20394343.85,37.43,1.18,1.61,-0.01,-0.03,-0.03,-0.05,41.81,0.17,0.0,0.0,1.14,1.6,35.5,0.27
2021-11-22,67616233.69,0.0,-3185075.95,-4.5,-3185075.95,-4.5,2078640.86,3.17,1.57,56.87,16107562.68,26.29,36.07,29.71,10772089.3,19.03,12575452.35,22.89,17818102.06,34.17,1.06,1.44,-0.03,-0.03,-0.03,-0.05,37.17,-4.52,-4.52,0.0,1.05,1.45,33.18,0.27
2021-11-23,65663624.54,0.0,-1952609.15,-2.89,-5137685.1,-7.26,126031.71,0.19,1.52,52.34,14154953.53,22.64,33.94,29.78,8972649.45,15.91,8249309.42,14.9,15892741.3,30.43,0.99,1.34,-0.04,-0.03,-0.03,-0.05,34.27,-2.91,-2.91,0.0,0.94,1.3,30.39,0.28
2021-11-24,66370141.83,0.0,706517.29,1.08,-4431167.81,-6.26,832549.0,1.27,1.54,53.98,14861470.82,23.96,34.6,29.75,8572398.37,14.9,7501647.58,13.55,16118617.07,29.55,1.01,1.37,-0.04,-0.03,-0.03,-0.05,35.16,1.06,0.0,0.0,0.91,1.26,29.71,0.28
2021-11-25,66406327.84,0.0,36186.01,0.05,-4394981.8,-6.21,868735.01,1.33,1.54,54.06,14897656.83,24.03,34.54,29.7,6424858.79,10.76,6806939.15,12.36,16073986.88,29.25,1.01,1.37,-0.04,-0.03,-0.03,-0.05,35.1,0.04,0.0,0.0,0.91,1.25,29.47,0.28
2021-11-26,65429618.67,0.0,-976709.17,-1.47,-5371690.97,-7.59,-107974.16,-0.16,1.52,51.8,13920947.66,22.21,33.43,29.69,4757143.71,7.88,4719901.4,8.87,14609282.38,25.16,0.97,1.32,-0.04,-0.03,-0.03,-0.05,33.61,-1.49,-1.49,0.0,0.79,1.09,26.26,0.28
2021-11-29,67356458.48,0.0,1926839.81,2.94,1926839.81,2.94,1818865.65,2.78,1.56,56.27,15847787.47,25.8,35.37,29.74,5894084.29,9.62,6403303.96,11.67,16156079.39,27.15,1.04,1.41,-0.04,-0.03,-0.03,-0.05,36.21,2.93,0.0,0.0,0.84,1.17,27.86,0.28
2021-11-30,65815385.64,0.0,-1541072.84,-2.29,385766.97,0.59,277792.81,0.43,1.53,52.69,14306714.63,22.93,33.7,29.77,3705712.06,6.0,6128603.65,11.21,15703757.25,29.12,0.98,1.33,-0.04,-0.03,-0.03,-0.05,33.94,-2.31,-2.31,0.0,0.9,1.26,29.35,0.28
2021-12-01,63813475.55,40000.0,-2041910.09,-3.1,-1656143.12,-2.53,-2041910.09,-3.1,1.48,47.96,12264804.54,19.11,31.47,29.85,1443764.63,2.34,3553458.95,6.9,13350035.99,23.72,0.9,1.22,-0.04,-0.03,-0.03,-0.05,30.96,-3.12,-3.12,0.0,0.75,1.03,25.13,0.28
2021-12-02,65045715.86,0.0,1232240.31,1.93,-423902.81,-0.65,-809669.78,-1.23,1.51,50.81,13497044.85,21.41,32.71,29.85,2611158.45,4.21,4309617.21,8.19,14621729.23,26.29,0.95,1.28,-0.04,-0.03,-0.03,-0.05,32.59,1.91,0.0,0.0,0.82,1.13,27.2,0.28
2021-12-03,63332537.05,0.0,-1713178.81,-2.63,-2137081.62,-3.27,-2522848.59,-3.83,1.47,46.84,11783866.04,18.21,30.82,29.9,1359373.85,2.22,2804360.71,5.67,12898476.72,22.92,0.88,1.19,-0.04,-0.03,-0.03,-0.05,30.09,-2.65,-2.65,0.0,0.72,0.99,24.53,0.28
2021-12-06,63815125.78,0.0,482588.73,0.76,482588.73,0.76,-2040259.86,-3.1,1.48,47.96,12266454.77,19.12,31.25,29.86,147949.69,0.25,3292458.73,6.48,12970777.96,22.07,0.9,1.21,-0.04,-0.03,-0.03,-0.05,30.68,0.74,0.0,0.0,0.69,0.96,23.83,0.28
2021-12-07,66898624.27,0.0,3083498.49,4.83,3566087.22,5.63,1043238.63,1.58,1.55,55.11,15349953.26,24.87,34.46,30.07,2731142.88,4.27,6111618.74,11.19,15985689.57,27.66,1.0,1.36,-0.04,-0.03,-0.03,-0.05,34.85,4.81,0.0,0.0,0.85,1.18,28.42,0.28
2021-12-08,66844759.74,0.0,-53864.53,-0.08,3512222.69,5.55,989374.1,1.5,1.55,54.98,15296088.73,24.77,34.31,30.03,2718420.1,4.25,6139240.77,11.23,15400675.53,25.22,0.99,1.35,-0.04,-0.03,-0.03,-0.05,34.66,-0.1,-0.1,0.0,0.78,1.09,26.47,0.28
2021-12-09,65071355.52,0.0,-1773404.22,-2.65,1738818.47,2.75,-784030.12,-1.19,1.51,50.87,13522684.51,21.46,32.42,30.08,-47312.41,-0.07,4140024.18,7.92,14048057.51,23.69,0.93,1.26,-0.04,-0.03,-0.03,-0.05,32.13,-2.67,-2.67,0.0,0.73,1.02,25.27,0.28
2021-12-10,66349731.5,0.0,1278375.98,1.96,3017194.45,4.76,494345.86,0.75,1.54,53.84,14801060.49,23.85,33.66,30.08,772138.67,1.18,5657327.83,10.43,15335845.95,26.16,0.97,1.32,-0.04,-0.03,-0.03,-0.05,33.78,1.95,0.0,0.0,0.8,1.12,27.27,0.28
2021-12-13,65024187.47,0.0,-1325544.03,-2.0,-1325544.03,-2.0,-831198.17,-1.26,1.51,50.76,13475516.46,21.37,32.23,30.09,-942063.58,-1.43,4374747.04,8.29,13945616.75,23.36,0.92,1.25,-0.04,-0.03,-0.03,-0.05,31.87,-2.02,-2.02,0.0,0.72,1.01,25.04,0.28
2021-12-14,63450255.36,0.0,-1573932.11,-2.42,-2899476.14,-4.37,-2405130.28,-3.65,1.47,47.11,11901584.35,18.43,30.52,30.12,-3395298.6,-5.08,2810994.09,5.69,12644038.93,21.53,0.86,1.17,-0.04,-0.03,-0.03,-0.05,29.62,-2.44,-2.44,0.0,0.67,0.93,23.57,0.29
2021-12-15,65616117.78,0.0,2165862.42,3.41,-733613.72,-1.11,-239267.86,-0.37,1.52,52.14,14067446.77,22.48,32.72,30.2,-1723811.17,-2.56,4956326.17,9.26,14658058.24,25.01,0.93,1.27,-0.04,-0.03,-0.03,-0.05,32.47,3.4,0.0,0.0,0.76,1.07,26.45,0.29
2021-12-16,63120330.57,0.0,-2495787.21,-3.8,-3229400.93,-4.87,-2735055.07,-4.15,1.46,46.35,11571659.56,17.82,30.09,30.33,-6004602.7,-8.69,2324232.64,4.89,11970109.55,19.45,0.84,1.15,-0.04,-0.03,-0.03,-0.05,28.99,-3.82,-3.82,0.0,0.6,0.84,21.97,0.29
2021-12-17,62443372.7,0.0,-676957.87,-1.07,-3906358.8,-5.89,-3412012.94,-5.18,1.45,44.78,10894701.69,16.56,29.3,30.31,-7316489.52,-10.49,1480095.87,3.51,11324171.07,18.3,0.82,1.11,-0.04,-0.03,-0.03,-0.05,27.98,-1.09,-1.09,0.0,0.57,0.79,21.01,0.29
2021-12-20,61005553.96,0.0,-1437818.74,-2.3,-1437818.74,-2.3,-4849831.68,-7.37,1.41,41.45,9456882.95,13.87,27.69,30.33,-8826790.05,-12.64,28993.92,1.11,9659289.58,14.67,0.76,1.04,-0.04,-0.03,-0.03,-0.05,25.93,-2.32,-2.32,0.0,0.46,0.64,17.92,0.29
2021-12-21,62749678.75,0.0,1744124.79,2.86,306306.05,0.49,-3105706.89,-4.72,1.45,45.49,11201007.74,17.13,29.51,30.37,-6797384.54,-9.78,2184637.8,4.64,11201007.74,17.13,0.82,1.12,-0.04,-0.03,-0.03,-0.05,28.23,2.84,0.0,0.0,0.53,0.74,20.07,0.29
2021-12-22,63924173.57,0.0,1174494.82,1.87,1480800.87,2.37,-1931212.07,-2.93,1.48,48.21,12375502.56,19.32,30.67,30.37,-2586525.77,-3.89,3704544.2,7.14,12694873.13,20.64,0.86,1.17,-0.03,-0.03,-0.03,-0.05,29.73,1.85,0.0,0.0,0.63,0.88,23.04,0.29
2021-12-23,64334503.49,0.0,410329.92,0.64,1891130.79,3.03,-1520882.15,-2.31,1.49,49.16,12785832.48,20.09,31.02,30.33,-2341582.76,-3.51,4177481.68,7.93,12633041.47,19.56,0.87,1.19,-0.03,-0.03,-0.03,-0.05,30.19,0.62,0.0,0.0,0.6,0.84,22.13,0.29
2021-12-24,64320795.93,0.0,-13707.56,-0.02,1877423.23,3.01,-1534589.71,-2.33,1.49,49.13,12772124.92,20.06,30.92,30.29,-3897216.15,-5.72,3880304.9,7.45,13345053.92,22.41,0.87,1.19,-0.03,-0.03,-0.03,-0.05,30.08,-0.04,-0.04,0.0,0.69,0.96,24.46,0.29
2021-12-27,66126568.08,0.0,1805772.15,2.81,1805772.15,2.81,271182.44,0.41,1.53,53.32,14577897.07,23.43,32.68,30.33,-1782433.72,-2.63,5070899.08,6.62,13921539.4,20.92,0.93,1.27,-0.03,-0.03,-0.03,-0.05,32.37,2.79,0.0,0.0,0.65,0.9,23.2,0.29
2021-12-28,65615478.22,0.0,-511089.86,-0.77,1294682.29,2.01,-239907.42,-0.37,1.52,52.13,14066807.21,22.48,32.09,30.3,-3232989.58,-4.7,4376161.37,4.7,13272241.85,19.46,0.91,1.24,-0.03,-0.03,-0.03,-0.05,31.61,-0.79,-0.79,0.0,0.6,0.84,21.98,0.29
2021-12-29,65258704.87,0.0,-356773.35,-0.54,937908.94,1.46,-596680.77,-0.91,1.51,51.31,13710033.86,21.81,31.65,30.26,-3914085.74,-5.66,4124933.59,4.76,13662416.93,21.69,0.9,1.22,-0.03,-0.03,-0.03,-0.05,31.04,-0.56,-0.56,0.0,0.67,0.93,23.81,0.29
2021-12-30,65209969.52,0.0,-48735.35,-0.07,889173.59,1.38,-645416.12,-0.98,1.51,51.19,13661298.51,21.72,31.52,30.22,-5497258.82,-7.78,4343591.76,6.28,13441615.61,20.93,0.89,1.22,-0.03,-0.03,-0.03,-0.05,30.89,-0.09,-0.09,0.0,0.65,0.9,23.17,0.29
2021-12-31,64588736.33,0.0,-621233.19,-0.95,267940.4,0.42,-1266649.31,-1.93,1.5,49.75,13040065.32,20.56,30.82,30.2,-6252573.31,-8.83,3206759.12,2.25,12231602.15,17.54,0.87,1.19,-0.03,-0.03,-0.03,-0.05,29.99,-0.97,-0.97,0.0,0.55,0.76,20.32,0.29
2022-01-03,64665158.77,0.0,76422.44,0.12,76422.44,0.12,76422.44,0.12,1.5,49.93,76422.44,0.12,30.82,30.16,-2991074.92,-4.42,2883080.23,0.14,12684069.92,19.1,0.87,1.19,-0.03,-0.03,-0.03,-0.05,30.0,0.1,0.0,0.0,0.6,0.83,21.63,0.29
2022-01-04,63595006.21,0.0,-1070152.56,-1.65,-993730.12,-1.54,-993730.12,-1.54,1.47,47.45,-993730.12,-1.54,29.67,30.15,-2108618.33,-3.21,2002720.05,-0.49,12003722.45,18.61,0.83,1.14,-0.03,-0.03,-0.03,-0.05,28.52,-1.67,-1.67,0.0,0.58,0.8,21.22,0.29
2022-01-05,59900252.01,0.0,-3694754.2,-5.81,-4688484.32,-7.26,-4688484.32,-7.26,1.39,38.88,-4688484.32,-7.26,25.85,30.49,-6509889.82,-9.8,-1708383.95,-6.36,8328960.01,11.79,0.7,0.94,-0.03,-0.04,-0.03,-0.05,23.58,-5.83,-5.83,0.0,0.37,0.51,15.48,0.29
2022-01-06,59771581.22,0.0,-128670.79,-0.21,-4817155.11,-7.46,-4817155.11,-7.46,1.39,38.58,-4817155.11,-7.46,25.65,30.45,-6674746.62,-10.05,-1951013.98,-6.82,7390711.96,8.69,0.69,0.94,-0.03,-0.04,-0.03,-0.05,23.34,-0.23,-0.23,0.0,0.28,0.38,12.63,0.29
2022-01-07,58763722.58,0.0,-1007858.64,-1.69,-5825013.75,-9.02,-5825013.75,-9.02,1.36,36.25,-5825013.75,-9.02,24.5,30.45,-6705896.09,-10.24,-3009517.65,-8.5,5155618.98,2.87,0.66,0.89,-0.03,-0.04,-0.03,-0.05,21.94,-1.7,-1.7,0.0,0.09,0.12,7.06,0.29
2022-01-10,58692080.02,0.0,-71642.56,-0.12,-71642.56,-0.12,-5896656.31,-9.13,1.36,36.08,-5896656.31,-9.13,24.36,30.41,-8704378.46,-12.92,-3092213.08,-8.64,5024321.51,2.55,0.65,0.88,-0.03,-0.04,-0.03,-0.05,21.78,-0.14,-0.14,0.0,0.08,0.1,6.76,0.29
2022-01-11,60276449.82,0.0,1584369.8,2.7,1512727.24,2.57,-4312286.51,-6.68,1.4,39.75,-4312286.51,-6.68,26.02,30.44,-5578935.82,-8.47,-1286594.91,-5.66,6789096.98,5.9,0.71,0.96,-0.03,-0.04,-0.03,-0.05,23.81,2.68,0.0,0.0,0.19,0.25,10.01,0.29
2022-01-12,60763933.69,0.0,487483.87,0.81,2000211.11,3.4,-3824802.64,-5.92,1.41,40.89,-3824802.64,-5.92,26.47,30.41,-3049541.86,-4.78,-712947.3,-4.7,6647511.21,4.74,0.72,0.98,-0.03,-0.04,-0.03,-0.05,24.37,0.79,0.0,0.0,0.15,0.2,8.89,0.29
2022-01-13,58534522.35,0.0,-2229411.34,-3.67,-229200.23,-0.39,-6054213.98,-9.37,1.36,35.72,-6054213.98,-9.37,24.08,30.52,-6511193.51,-10.01,-2974752.56,-8.27,4580285.12,1.47,0.64,0.86,-0.04,-0.04,-0.03,-0.05,21.39,-3.69,-3.69,0.0,0.04,0.06,5.78,0.29
2022-01-14,58772848.63,0.0,238326.28,0.41,9126.05,0.02,-5815887.7,-9.0,1.36,36.27,-5815887.7,-9.0,24.27,30.48,-4559688.42,-7.2,-2365738.07,-7.05,6299083.06,7.39,0.65,0.87,-0.04,-0.04,-0.03,-0.05,21.65,0.39,0.0,0.0,0.24,0.32,11.32,0.29
2022-01-17,58826972.63,0.0,54124.0,0.09,54124.0,0.09,-5761763.7,-8.92,1.36,36.39,-5761763.7,-8.92,24.27,30.44,-4988153.15,-7.82,-2268661.35,-6.87,6117503.92,6.58,0.65,0.87,-0.04,-0.04,-0.03,-0.05,21.66,0.07,0.0,0.0,0.21,0.28,10.55,0.29
2022-01-18,56336287.4,0.0,-2490685.23,-4.23,-2436561.23,-4.15,-8252448.93,-12.78,1.31,30.62,-8252448.93,-12.78,21.54,30.6,-10562336.87,-15.79,-4650491.29,-10.57,4578044.38,5.71,0.56,0.75,-0.04,-0.04,-0.03,-0.05,18.33,-4.25,-4.25,0.0,0.18,0.25,9.77,0.29
2022-01-19,55552270.09,0.0,-784017.31,-1.39,-3220578.54,-5.48,-9036466.24,-13.99,1.29,28.8,-9036466.24,-13.99,20.61,30.58,-11292489.65,-16.89,-5940266.6,-12.91,2705715.43,0.14,0.53,0.71,-0.04,-0.04,-0.03,-0.05,17.24,-1.41,-1.41,0.0,-0.01,-0.01,4.29,0.29
2022-01-20,54672024.93,0.0,-880245.16,-1.58,-4100823.7,-6.98,-9916711.4,-15.35,1.27,26.76,-9916711.4,-15.35,19.57,30.57,-10399330.59,-15.98,-6575298.43,-13.77,1411869.22,-2.84,0.49,0.66,-0.04,-0.04,-0.03,-0.05,16.03,-1.6,-1.6,0.0,-0.11,-0.15,1.26,0.29
2022-01-21,52640244.84,0.0,-2031780.09,-3.72,-6132603.79,-10.43,-11948491.49,-18.5,1.22,22.05,-11948491.49,-18.5,17.2,30.68,-13709486.66,-20.66,-7642378.81,-14.95,-479315.1,-6.0,0.41,0.55,-0.04,-0.04,-0.03,-0.05,13.27,-3.73,-3.73,0.0,-0.22,-0.3,-1.97,0.29
2022-01-24,52490760.66,0.0,-149484.18,-0.28,-149484.18,-0.28,-12097975.67,-18.73,1.22,21.7,-12097975.67,-18.73,16.98,30.64,-12533426.81,-19.28,-6414355.32,-12.13,-1018090.02,-7.51,0.41,0.54,-0.04,-0.04,-0.03,-0.05,13.03,-0.3,-0.3,0.0,-0.28,-0.37,-3.6,0.29
2022-01-25,51104338.24,0.0,-1386422.42,-2.64,-1535906.6,-2.92,-13484398.09,-20.88,1.18,18.49,-13484398.09,-20.88,15.29,30.68,-12345917.12,-19.46,-7830714.87,-14.52,-2585116.09,-10.51,0.35,0.47,-0.04,-0.04,-0.03,-0.05,11.13,-2.66,-2.66,0.0,-0.39,-0.51,-6.86,0.29
2022-01-26,50914890.12,0.0,-189448.12,-0.37,-1725354.72,-3.28,-13673846.21,-21.17,1.18,18.05,-13673846.21,-21.17,15.02,30.64,-14701227.66,-22.4,-8577869.15,-16.06,-3402452.99,-12.69,0.34,0.46,-0.04,-0.04,-0.03,-0.05,10.85,-0.39,-0.39,0.0,-0.48,-0.63,-9.35,0.29
2022-01-27,50113200.79,0.0,-801689.33,-1.57,-2527044.05,-4.8,-14475535.54,-22.41,1.16,16.19,-14475535.54,-22.41,14.01,30.63,-13007129.78,-20.61,-9676907.6,-18.01,-4306570.76,-14.36,0.31,0.41,-0.04,-0.04,-0.03,-0.05,9.74,-1.59,-1.59,0.0,-0.54,-0.71,-11.27,0.29
2022-01-28,52213988.66,0.0,2100787.87,4.19,-426256.18,-0.81,-12374747.67,-19.16,1.21,21.06,-12374747.67,-19.16,16.57,30.77,-10229384.04,-16.38,-7418377.89,-14.23,-2292479.96,-11.03,0.39,0.53,-0.04,-0.04,-0.03,-0.05,12.53,4.17,0.0,0.0,-0.4,-0.54,-7.36,0.29
2022-01-31,54344465.77,0.0,2130477.11,4.08,2130477.11,4.08,-10244270.56,-15.86,1.26,26.0,-10244270.56,-15.86,19.04,30.89,-6661088.19,-10.92,-4878915.35,-9.78,-348617.87,-7.96,0.47,0.63,-0.04,-0.04,-0.03,-0.05,15.3,4.06,0.0,0.0,-0.28,-0.38,-3.9,0.3
2022-02-01,54841429.56,0.0,496963.79,0.91,2627440.9,5.03,496963.79,0.91,1.27,27.15,-9747306.77,-15.09,19.56,30.86,-7908249.19,-12.6,-2165710.08,-3.39,121242.55,-7.2,0.49,0.66,-0.04,-0.04,-0.03,-0.05,15.91,0.9,0.0,0.0,-0.26,-0.34,-3.07,0.3
2022-02-02,55776329.77,0.0,934900.21,1.7,3562341.11,6.82,1431864.0,2.63,1.29,29.32,-8812406.56,-13.64,20.55,30.85,-8147843.8,-12.75,-1065778.95,-1.3,1162852.32,-5.29,0.52,0.7,-0.04,-0.04,-0.03,-0.05,17.08,1.69,0.0,0.0,-0.19,-0.25,-1.02,0.3
2022-02-03,52585510.92,0.0,-3190818.85,-5.72,371522.26,0.71,-1758954.85,-3.24,1.22,21.92,-12003225.41,-18.58,17.01,31.14,-11748992.57,-18.26,-4065064.63,-6.45,-1277107.17,-8.45,0.4,0.54,-0.05,-0.04,-0.03,-0.05,12.89,-5.74,-5.74,0.0,-0.29,-0.39,-4.27,0.3
2022-02-04,53377145.92,0.0,791635.0,1.51,1163157.26,2.23,-967319.85,-1.78,1.24,23.76,-11211590.41,-17.36,17.88,31.13,-10943650.01,-17.01,-3978989.8,-6.87,-70216.48,-5.75,0.43,0.57,-0.05,-0.04,-0.03,-0.05,13.89,1.49,0.0,0.0,-0.19,-0.26,-1.37,0.3
2022-02-07,52907108.48,0.0,-470037.44,-0.88,-470037.44,-0.88,-1437357.29,-2.64,1.23,22.67,-11681627.85,-18.09,17.3,31.1,-13219459.6,-19.99,-2859554.5,-5.04,217513.8,-4.1,0.41,0.55,-0.05,-0.04,-0.03,-0.05,13.24,-0.9,-0.9,0.0,-0.14,-0.18,0.34,0.3
2022-02-08,53577817.47,0.0,670708.99,1.27,200671.55,0.38,-766648.3,-1.41,1.24,24.22,-11010918.86,-17.05,18.03,31.07,-12037660.75,-18.35,-3241762.95,-5.63,959075.57,-2.64,0.44,0.58,-0.05,-0.04,-0.03,-0.05,14.08,1.25,0.0,0.0,-0.09,-0.12,1.86,0.3
2022-02-09,55744499.49,0.0,2166682.02,4.04,2367353.57,4.44,1400033.72,2.58,1.29,29.25,-8844236.84,-13.69,20.44,31.19,-9514205.38,-14.58,-1208381.46,-2.05,4271136.8,5.55,0.51,0.69,-0.05,-0.04,-0.03,-0.05,16.81,4.03,0.0,0.0,0.18,0.24,9.93,0.3
2022-02-10,53337155.67,0.0,-2407343.82,-4.32,-39990.25,-0.07,-1007310.1,-1.85,1.24,23.67,-11251580.66,-17.42,17.78,31.34,-11872813.85,-18.21,-4462345.23,-7.66,2423441.96,3.1,0.42,0.57,-0.05,-0.04,-0.03,-0.05,13.7,-4.34,-4.34,0.0,0.1,0.14,7.66,0.3
2022-02-11,51384541.99,0.0,-1952613.68,-3.66,-1992603.93,-3.73,-2959923.78,-5.45,1.19,19.14,-13204194.34,-20.44,15.53,31.44,-13204194.34,-20.44,-6111047.08,-10.56,507411.07,-0.53,0.35,0.47,-0.05,-0.04,-0.04,-0.05,11.13,-3.68,-3.68,0.0,-0.01,-0.02,4.14,0.31
2022-02-14,51324430.27,0.0,-60111.72,-0.12,-60111.72,-0.12,-3020035.5,-5.56,1.19,19.0,-13264306.06,-20.54,15.42,31.4,-13340728.5,-20.63,-5559714.12,-9.7,1754584.45,4.47,0.35,0.46,-0.05,-0.04,-0.03,-0.05,11.03,-0.13,-0.13,0.0,0.15,0.2,8.92,0.3
2022-02-15,52484233.47,0.0,1159803.2,2.26,1099691.48,2.14,-1860232.3,-3.42,1.22,21.69,-12104502.86,-18.74,16.74,31.41,-11110772.74,-17.47,-4246741.62,-7.41,2803203.61,6.36,0.39,0.52,-0.05,-0.04,-0.03,-0.05,12.5,2.24,0.0,0.0,0.21,0.28,10.74,0.3
2022-02-16,52854204.28,0.0,369970.81,0.7,1469662.29,2.86,-1490261.49,-2.74,1.23,22.55,-11734532.05,-18.17,17.12,31.37,-7046047.73,-11.76,-4983539.18,-8.55,2397438.51,3.95,0.4,0.54,-0.04,-0.04,-0.03,-0.05,12.94,0.69,0.0,0.0,0.13,0.18,8.4,0.3
2022-02-17,50775235.82,0.0,-2078968.46,-3.93,-609306.17,-1.19,-3569229.95,-6.57,1.18,17.73,-13813500.51,-21.39,14.73,31.49,-8996345.4,-15.05,-9246233.23,-15.36,696190.51,0.53,0.33,0.43,-0.04,-0.04,-0.04,-0.05,10.24,-3.95,-3.95,0.0,0.02,0.03,5.13,0.3
2022-02-18,50014385.39,0.0,-760850.43,-1.5,-1370156.6,-2.67,-4330080.38,-7.97,1.16,15.96,-14574350.94,-22.56,13.81,31.47,-8749337.19,-14.89,-10698089.57,-17.59,1299647.26,1.47,0.3,0.39,-0.04,-0.04,-0.04,-0.05,9.22,-1.52,-1.52,0.0,0.05,0.07,6.05,0.3
2022-02-21,50043422.47,0.0,29037.08,0.06,29037.08,0.06,-4301043.3,-7.91,1.16,16.03,-14545313.86,-22.52,13.81,31.44,-8648657.55,-14.74,-11458951.72,-18.6,2724223.46,4.17,0.3,0.39,-0.04,-0.04,-0.04,-0.05,9.24,0.04,0.0,0.0,0.14,0.19,8.64,0.3
2022-02-22,49431981.48,0.0,-611440.99,-1.22,-582403.91,-1.16,-4912484.29,-9.04,1.15,14.61,-15156754.85,-23.47,13.05,31.41,-10844468.34,-17.99,-12717692.1,-20.44,1492916.44,1.72,0.27,0.36,-0.04,-0.04,-0.04,-0.05,8.42,-1.24,-1.24,0.0,0.06,0.08,6.27,0.3
2022-02-23,48146291.94,0.0,-1285689.54,-2.6,-1868093.45,-3.74,-6198173.83,-11.41,1.12,11.63,-16442444.39,-25.46,11.48,31.44,-12617641.75,-20.77,-14223418.98,-22.78,1469123.08,1.43,0.22,0.29,-0.04,-0.04,-0.04,-0.05,6.72,-2.62,-2.62,0.0,0.05,0.07,5.99,0.3
2022-02-24,49562598.89,0.0,1416306.95,2.94,-451786.5,-0.9,-4781866.88,-8.8,1.15,14.91,-15026137.44,-23.26,13.19,31.49,-8971923.46,-15.33,-12871958.52,-20.6,1357235.94,1.49,0.28,0.37,-0.04,-0.04,-0.04,-0.05,8.55,2.92,0.0,0.0,0.05,0.07,6.05,0.3
2022-02-25,50606064.69,0.0,1043465.8,2.11,591679.3,1.18,-3738401.08,-6.88,1.17,17.33,-13982671.64,-21.65,14.4,31.49,-8166783.94,-13.9,-11367098.51,-18.32,2196811.08,3.25,0.31,0.42,-0.04,-0.04,-0.04,-0.05,9.87,2.09,0.0,0.0,0.11,0.15,7.78,0.3
2022-02-28,51209764.6,0.0,603699.91,1.19,603699.91,1.19,-3134701.17,-5.77,1.19,18.73,-13378971.73,-20.71,15.07,31.46,-7617208.03,-12.95,-12457411.49,-19.55,1243911.66,1.59,0.34,0.45,-0.04,-0.04,-0.04,-0.05,10.61,1.18,0.0,0.0,0.05,0.07,6.13,0.3
2022-03-01,51060969.64,0.0,-148794.96,-0.29,454904.95,0.9,-148794.96,-0.29,1.18,18.39,-13527766.69,-20.94,14.86,31.43,-5275317.76,-9.36,-13106511.75,-20.42,1590003.61,2.19,0.33,0.44,-0.04,-0.04,-0.04,-0.05,10.4,-0.31,-0.31,0.0,0.07,0.1,6.72,0.3
2022-03-02,52670314.0,0.0,1609344.36,3.15,2064249.31,4.08,1460549.4,2.85,1.22,22.12,-11918422.33,-18.45,16.67,31.48,-2881956.09,-5.19,-11456025.64,-17.85,2636743.49,4.36,0.39,0.52,-0.04,-0.04,-0.04,-0.05,12.39,3.13,0.0,0.0,0.14,0.19,8.87,0.3
2022-03-03,51854558.15,0.0,-815755.85,-1.55,1248493.46,2.47,644793.55,1.26,1.2,20.23,-12734178.18,-19.72,15.73,31.47,-2817466.78,-5.15,-13264109.78,-20.37,1881181.97,2.86,0.36,0.48,-0.04,-0.04,-0.04,-0.05,11.34,-1.57,-1.57,0.0,0.1,0.13,7.42,0.3
2022-03-04,51803113.44,0.0,-51444.71,-0.1,1197048.75,2.37,593348.84,1.16,1.2,20.11,-12785622.89,-19.8,15.63,31.43,-837131.4,-1.59,-13774479.39,-21.0,1681258.99,2.48,0.35,0.47,-0.04,-0.04,-0.04,-0.05,11.25,-0.12,-0.12,0.0,0.08,0.11,7.06,0.3
