"BOF","U8251256","Portfolio Dashboard","6","2024-12-26","2024-12-26","2025-10-06;11:10:07","100","100"
"BOA","U8251256"
"BOS","ACCT","Account Information"
"ClientAccountID","CurrencyPrimary"
"U8251256","USD"
"EOS","ACCT","1","0"
"BOS","CNAV","Change In NAV"
"StartingValue","Realized","ChangeInUnrealized","DepositsWithdrawals","EndingValue"
"75928550.67962754","0","0","0","75709228.8049737"
"EOS","CNAV","1","75709228.8049737"
"BOS","MTMP","Mark-to-Market Performance Summary in Base"
Total,PriorOpenMtmPnl,TransactionMtmPnl,CloseQuantity,Expiry,Strike,Multiplier,Symbol,AssetClass,SubCategory,UnderlyingSymbol,ClosePrice
0.0,0.0,0.0,190000.0,,,1.0,1109,STK,COMMON,1109,23.0
0.0,0.0,0.0,30500.0,,,1.0,1211,STK,COMMON,1211,273.8
0.0,0.0,0.0,2625000.0,,,1.0,1288,STK,COMMON,1288,4.39
0.0,0.0,0.0,80000.0,,,1.0,1810,STK,COMMON,1810,32.75
0.0,0.0,0.0,5000.0,,,1.0,2020,STK,COMMON,2020,80.5
0.0,0.0,0.0,125000.0,,,1.0,2318,STK,COMMON,2318,46.6
0.0,0.0,0.0,20000.0,,,1.0,2359,STK,COMMON,2359,55.65
0.0,0.0,0.0,435000.0,,,1.0,2828,STK,ETF,2828,74.58
0.0,0.0,0.0,600000.0,,,1.0,3067,STK,ETF,3067,9.455
0.0,0.0,0.0,12500.0,,,1.0,3690,STK,COMMON,3690,155.1
221.494,221.494,0.0,10000.0,,,1.0,6178.T,STK,COMMON,6178,1493.5
5980.338,5980.338,0.0,15000.0,,,1.0,6501.T,STK,COMMON,6501,3958.0
0.0,0.0,0.0,240000.0,,,1.0,688,STK,COMMON,688,12.48
0.0,0.0,0.0,40000.0,,,1.0,700,STK,COMMON,700,420.0
0.0,0.0,0.0,500000.0,,,1.0,883,STK,COMMON,883,18.6
0.0,0.0,0.0,150000.0,,,1.0,941,STK,COMMON,941,76.05
0.0,0.0,0.0,12500.0,,,1.0,9618,STK,COMMON,9618,140.9
0.0,0.0,0.0,50000.0,,,1.0,992,STK,COMMON,992,9.67
0.0,0.0,0.0,8000.0,,,1.0,9961,STK,COMMON,9961,561.0
0.0,0.0,0.0,30000.0,,,1.0,9988,STK,COMMON,9988,83.15
3679.05,3679.05,0.0,500000.0,,,1.0,9CI,STK,COMMON,9CI,2.61
1640.0,1640.0,0.0,2000.0,,,1.0,AAPL,STK,COMMON,AAPL,259.02
-4000.0,-4000.0,0.0,2000.0,,,1.0,AMZN,STK,COMMON,AMZN,227.05
1635.0,1635.0,0.0,500.0,,,1.0,ANF,STK,COMMON,ANF,155.34
255.0,255.0,0.0,1500.0,,,1.0,BILI,STK,ADR,BILI,19.36
840.0,840.0,0.0,2000.0,,,1.0,BRK B,STK,COMMON,BRK B,459.08
1155.0,1155.0,0.0,1500.0,,,1.0,BX,STK,COMMON,BX,176.46
-120.0,-120.0,0.0,2000.0,,,1.0,CCJ,STK,COMMON,CCJ,52.56
-2710.0,-2710.0,0.0,1000.0,,,1.0,CRM,STK,COMMON,CRM,341.72
-32200.0,-32200.0,0.0,10000.0,,,1.0,CTAS,STK,COMMON,CTAS,185.13
5369.0,5369.0,0.0,38350.0,,,1.0,CWB,STK,ETF,CWB,79.44
-2207.43,-2207.43,0.0,50000.0,,,1.0,D05,STK,COMMON,D05,43.54
-15400.0,-15400.0,0.0,55000.0,,,1.0,DBA,STK,ETF,DBA,26.25
1420.0,1420.0,0.0,2000.0,,,1.0,DIA,STK,ETF,DIA,433.21
-4400.0,-4400.0,0.0,5000.0,,,1.0,DXJ,STK,ETF,DXJ,110.53
-10000.0,-10000.0,0.0,50000.0,,,1.0,EPI,STK,ETF,EPI,45.82
-2000.0,-2000.0,0.0,200000.0,,,1.0,FPE,STK,ETF,FPE,17.72
113254.03,113254.03,0.0,69481.0,,,1.0,GLD,STK,ETF,GLD,243.07
-940.0,-940.0,0.0,2000.0,,,1.0,GOOG,STK,COMMON,GOOG,197.1
-3120.0,-3120.0,0.0,2000.0,,,1.0,GS,STK,COMMON,GS,581.23
1443.0,1443.0,0.0,11100.0,,,1.0,HES,STK,COMMON,HES,130.69
9900.0,9900.0,0.0,55000.0,,,1.0,IAUM,STK,ETF,IAUM,26.28
-102290.0,-102290.0,0.0,53000.0,,,1.0,IBIT,STK,ETF,IBIT,54.3
560.0,560.0,0.0,1000.0,,,1.0,ICE,STK,COMMON,ICE,151.02
-2300.0,-2300.0,0.0,10000.0,,,1.0,IGV,STK,ETF,IGV,103.87
15120.0,15120.0,0.0,63000.0,,,1.0,IJH,STK,ETF,IJH,63.23
420.26,420.26,0.0,21013.0,,,1.0,ISTB,STK,ETF,ISTB,47.68
82440.0,82440.0,0.0,36000.0,,,1.0,IWM,STK,ETF,IWM,225.68
2490.0,2490.0,0.0,3000.0,,,1.0,JPM,STK,COMMON,JPM,243.14
-1350.0,-1350.0,0.0,5000.0,,,1.0,KO,STK,COMMON,KO,62.57
-612.0,-612.0,0.0,400.0,,,1.0,LLY,STK,COMMON,LLY,794.14
2000.0,2000.0,0.0,20000.0,,,1.0,LQD,STK,ETF,LQD,107.1
720.0,720.0,0.0,4000.0,,,1.0,MBB,STK,ETF,MBB,91.48
8505.0,8505.0,0.0,10500.0,,,1.0,MCD,STK,COMMON,MCD,294.8
-1220.0,-1220.0,0.0,1000.0,,,1.0,MSFT,STK,COMMON,MSFT,438.11
-47212.0,-47212.0,0.0,162800.0,,,1.0,NVDA,STK,COMMON,NVDA,139.93
405.0,405.0,0.0,1500.0,,,1.0,ORCL,STK,COMMON,ORCL,171.68
-1010.0,-1010.0,0.0,1000.0,,,1.0,PANW,STK,COMMON,PANW,188.5
-9690.0,-9690.0,0.0,11400.0,,,1.0,PDD,STK,ADR,PDD,98.87
-22320.0,-22320.0,0.0,62000.0,,,1.0,QQQ,STK,ETF,QQQ,529.6
2900.0,2900.0,0.0,10000.0,,,1.0,RSP,STK,ETF,RSP,177.9
1050.0,1050.0,0.0,5000.0,,,1.0,RTX,STK,COMMON,RTX,117.04
-10010.0,-10010.0,0.0,5500.0,,,1.0,SE,STK,ADR,SE,109.65
-600.0,-600.0,0.0,12000.0,,,1.0,SHYD,STK,ETF,SHYD,22.54
-150.0,-150.0,0.0,15000.0,,,1.0,STIP,STK,ETF,STIP,100.4
-2625.0,-2625.0,0.0,52500.0,,,1.0,TLT,STK,ETF,TLT,87.82
-259965.0,-259965.0,0.0,79500.0,,,1.0,TSM,STK,ADR,TSM,203.06
3600.0,3600.0,0.0,40000.0,,,1.0,USHY,STK,ETF,USHY,36.84
2700.0,2700.0,0.0,30000.0,,,1.0,VCIT,STK,ETF,VCIT,80.33
660.0,660.0,0.0,2000.0,,,1.0,VKTX,STK,COMMON,VKTX,42.68
193.43,-495.0,0.0,5500.0,,,1.0,XHB,STK,ETF,XHB,106.24
28349.48,-4725.0,0.0,67500.0,,,1.0,XLE,STK,ETF,XLE,84.57
52758.77,23947.56,0.0,199563.0,,,1.0,XLF,STK,ETF,XLF,49.11
9463.73,3520.0,0.0,22000.0,,,1.0,XLK,STK,ETF,XLK,240.69
1557.55,-1080.0,0.0,6000.0,,,1.0,XLU,STK,ETF,XLU,76.3
22527.49,8820.0,0.0,31500.0,,,1.0,XLV,STK,ETF,XLV,139.6
2231.33,1620.0,0.0,13500.0,,,1.0,XME,STK,ETF,XME,57.39
8815.0,8815.0,0.0,4300.0,,,1.0,XSW,STK,ETF,XSW,197.14
-1471.62,-1471.62,0.0,200000.0,,,1.0,Z74,STK,COMMON,Z74,3.09
0.0,0.0,0.0,-10.0,2024-12-27,270.0,500.0,1211 27DEC24 270 C,OPT,C,1211,5.01
0.0,0.0,0.0,-10.0,2024-12-30,285.0,500.0,1211 30DEC24 285 C,OPT,C,1211,0.55
0.0,0.0,0.0,-10.0,2024-12-30,300.0,500.0,1211 30DEC24 300 C,OPT,C,1211,0.01
0.0,0.0,0.0,-50.0,2024-12-30,28.0,1000.0,1810 30DEC24 28 P,OPT,P,1810,0.01
0.0,0.0,0.0,-5.0,2024-12-30,90.0,200.0,2020 30DEC24 90 C,OPT,C,2020,0.01
0.0,0.0,0.0,-10.0,2024-12-30,50.0,500.0,2318 30DEC24 50 C,OPT,C,2318,0.08
0.0,0.0,0.0,-30.0,2024-12-30,70.0,1000.0,2828 30DEC24 70 P,OPT,P,2828,0.01
0.0,0.0,0.0,-15.0,2024-12-27,420.0,100.0,700 27DEC24 420 P,OPT,P,700,1.99
