"BOF","U8251256","Portfolio Dashboard","6","2024-12-20","2024-12-20","2025-10-06;11:03:31","100","100"
"BOA","U8251256"
"BOS","ACCT","Account Information"
"ClientAccountID","CurrencyPrimary"
"U8251256","USD"
"EOS","ACCT","1","0"
"BOS","CNAV","Change In NAV"
"StartingValue","Realized","ChangeInUnrealized","DepositsWithdrawals","EndingValue"
"69661755.75023682","0","0","0","72017375.23519365"
"EOS","CNAV","1","72017375.23519365"
"BOS","MTMP","Mark-to-Market Performance Summary in Base"
Total,PriorOpenMtmPnl,TransactionMtmPnl,CloseQuantity,Expiry,Strike,Multiplier,Symbol,AssetClass,SubCategory,UnderlyingSymbol,ClosePrice
0.0,0.0,0.0,190000.0,,,1.0,1109,STK,COMMON,1109,22.25
-7454.52405,-5246.88,-1929.0,30500.0,,,1.0,1211,STK,COMMON,1211,267.0
-3375.75,-3375.75,0.0,2625000.0,,,1.0,1288,STK,COMMON,1288,4.18
8744.8,8744.8,0.0,80000.0,,,1.0,1810,STK,COMMON,1810,31.65
900.2,900.2,0.0,5000.0,,,1.0,2020,STK,COMMON,2020,80.4
-4018.75,-4018.75,0.0,125000.0,,,1.0,2318,STK,COMMON,2318,45.45
514.4,514.4,0.0,20000.0,,,1.0,2359,STK,COMMON,2359,55.1
-7831.74,-7831.74,0.0,435000.0,,,1.0,2828,STK,ETF,2828,72.74
1157.4,1157.4,0.0,600000.0,,,1.0,3067,STK,ETF,3067,9.325
321.5,321.5,0.0,12500.0,,,1.0,3690,STK,COMMON,3690,158.6
31.966,31.966,0.0,10000.0,,,1.0,6178.T,STK,COMMON,6178,1497.0
-7671.84,-7671.84,0.0,15000.0,,,1.0,6501.T,STK,COMMON,6501,3865.0
-3703.68,-3703.68,0.0,240000.0,,,1.0,688,STK,COMMON,688,12.34
57612.8,57612.8,0.0,40000.0,,,1.0,700,STK,COMMON,700,426.4
-14146.0,-14146.0,0.0,500000.0,,,1.0,883,STK,COMMON,883,17.9
-2893.5,-2893.5,0.0,150000.0,,,1.0,941,STK,COMMON,941,75.35
-7243.07751875,-5529.8,-1639.65,12500.0,,,1.0,9618,STK,COMMON,9618,137.4
707.3,707.3,0.0,50000.0,,,1.0,992,STK,COMMON,992,9.47
-514.4,-514.4,0.0,8000.0,,,1.0,9961,STK,COMMON,9961,555.0
-10995.3,-10995.3,0.0,30000.0,,,1.0,9988,STK,COMMON,9988,80.1
-40.8142964,-154.32,173.61,0.0,,,1.0,9992,STK,COMMON,9992,94.35
-3689.25,-3689.25,0.0,500000.0,,,1.0,9CI,STK,COMMON,9CI,2.55
9400.0,9400.0,0.0,2000.0,,,1.0,AAPL,STK,COMMON,AAPL,254.49
3260.0,3260.0,0.0,2000.0,,,1.0,AMZN,STK,COMMON,AMZN,224.92
