Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SGEN,STK,191.57,3471,3471,0,-2.074,0.333,651228.71
ACGL,STK,79.67,8135,8135,0,0.479,0.333,651228.71
GE,STK,115.43,5793,5793,0,-2.607,0.333,651228.71
CHD,STK,95.95,6819,6819,0,-0.469,0.333,651228.71
PANW,STK,245.64,2705,2705,0,-1.996,0.333,651228.71
DHI,STK,127.05,5190,5190,0,-1.233,0.333,651228.71
WST,STK,354.9,1760,1835,75,4.261,0.333,651228.71
LEN,STK,125.82,5248,5248,0,-1.372,0.333,651228.71
HCA,STK,,0,,,,0,0
TDG,STK,892.62,749,749,0,-2.537,0.333,651228.71
NVR,STK,6301.71,105,105,0,-1.905,0.333,651228.71
FDX,STK,265.37,2490,2490,0,-1.446,0.333,651228.71
BKNG,STK,2955.9,226,226,0,-2.655,0.333,651228.71
PH,STK,397.31,1696,1639,-57,-3.361,0.333,651228.71
PWR,STK,201.63,3295,3295,0,-1.973,0.333,651228.71
VRSK,STK,231.46,2817,2817,0,-0.106,0.333,651228.71
QQQ,STK,379.92,157222,157222,0,-1.876,30,58611170.38
EWW,STK,,0,,,,0,0
KSA,STK,42.44,116298,116298,0,-1.042,2.5,4884264.2
INDA,STK,44.37,112081,112081,0,-1.785,2.5,4884264.2
STIP,STK,97.25,61659,61659,0,-2.254,3,5861117.04
IGSB,STK,50.17,119446,119446,0,-2.194,3,5861117.04
IGIB,STK,50.25,118410,118410,0,-1.496,3,5861117.04
IGLB,STK,50.58,116641,116641,0,-0.654,3,5861117.04
HYG,STK,74.89,79594,79594,0,-1.672,3,5861117.04
FPE,STK,16.18,370717,370717,0,-2.285,3,5861117.04
HYD,STK,51.18,116505,116505,0,-1.704,3,5861117.04
FMB,STK,50.69,118271,118271,0,-2.236,3,5861117.04
TN,FUT,,0,,,,0,0
ZF,FUT,,0,,,,0,0
GBX,FUT,148655.78,40,40,0,-2.5,3,5861117.04
GBL,FUT,146335.78,40,40,0,0,3,5861117.04
BTP,FUT,127654.85,46,46,0,0,3,5861117.04
OAT,FUT,140343.36,42,42,0,0,3,5861117.04
IAU,STK,37.02,53516,53516,0,-1.387,1,1953705.68
GF,FUT,124237.53,15,15,0,0,0.952,1860672.17
CC,FUT,35520,52,52,0,0,0.952,1860672.17
LE,FUT,71780,27,26,-1,-3.704,0.952,1860672.17
SB,FUT,27003.2,71,71,0,-2.817,0.952,1860672.17
SI,FUT,121900,15,15,0,0,0.952,1860672.17
HG,FUT,97400,-10,-10,0,0,-0.476,930336.08
SCI,FUT,10855,172,172,0,-0.581,0.952,1860672.17
DA,FUT,,0,,,,0,0
PA,FUT,,0,,,,0,0
KC,FUT,60018.75,-16,-16,0,0,-0.476,930336.08
TSR20,FUT,6535,-147,-142,5,-3.401,-0.476,930336.08
ZC,FUT,26700,-35,-35,0,0,-0.476,930336.08
ZSLME,FUT,62012.39,-15,-15,0,0,-0.476,930336.08
ZS,FUT,69237.48,27,27,0,0,0.952,1860672.17
PB,FUT,54337.5,-18,-17,1,-5.556,-0.476,930336.08
ZW,FUT,35075,-26,-27,-1,3.846,-0.476,930336.08
,,,,,,,,
,,,,,,,4.24,169972297.3
