Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SGEN,STK,196.23,3203,3203,0,-1.405,0.333,619706.83
ACGL,STK,81.19,7655,7655,0,-0.287,0.333,619706.83
GE,STK,115.55,5608,5363,-245,-4.369,0.333,619706.83
CHD,STK,98.08,6416,6416,0,-1.527,0.333,619706.83
PANW,STK,244,2560,2560,0,-0.781,0.333,619706.83
DHI,STK,130.01,4974,4767,-207,-4.162,0.333,619706.83
WST,STK,375.87,1647,1647,0,0.121,0.333,619706.83
LEN,STK,127.31,4922,4922,0,-1.097,0.333,619706.83
HCA,STK,,0,,,,0,0
TDG,STK,882.04,701,701,0,0.285,0.333,619706.83
NVR,STK,6230.69,100,100,0,-1,0.333,619706.83
FDX,STK,258.77,2367,2367,0,1.183,0.333,619706.83
BKNG,STK,2893.76,214,214,0,0,0.333,619706.83
PH,STK,397.87,1549,1549,0,0.581,0.333,619706.83
PWR,STK,203.81,3120,3120,0,-2.532,0.333,619706.83
VRSK,STK,234.16,2651,2651,0,-0.151,0.333,619706.83
QQQ,STK,377.17,148294,148294,0,-0.283,30,55774172.35
EWW,STK,,0,,,,0,0
KSA,STK,42.72,110721,110721,0,-1.737,2.5,4647847.7
INDA,STK,44.59,104356,104356,0,-0.116,2.5,4647847.7
STIP,STK,97.41,57707,57707,0,-0.78,3,5577417.24
IGSB,STK,50.2,111850,111850,0,-0.667,3,5577417.24
IGIB,STK,50.56,111098,111098,0,-0.707,3,5577417.24
IGLB,STK,51.39,108555,108555,0,-0.022,3,5577417.24
HYG,STK,75.25,74686,74686,0,-0.759,3,5577417.24
FPE,STK,16.14,349401,349401,0,-1.098,3,5577417.24
HYD,STK,51.52,109027,109027,0,-0.706,3,5577417.24
FMB,STK,50.88,109857,109857,0,-0.217,3,5577417.24
TN,FUT,,0,,,,0,0
ZF,FUT,,0,,,,0,0
GBX,FUT,150907.03,37,37,0,0,3,5577417.24
GBL,FUT,147361.37,38,38,0,0,3,5577417.24
BTP,FUT,128473.12,43,43,0,0,3,5577417.24
OAT,FUT,141374.55,40,40,0,-2.5,3,5577417.24
IAU,STK,37.16,50312,50312,0,-0.559,1,1859139.08
GF,FUT,123410,14,14,0,0,0.952,1770608.73
CC,FUT,34800,52,52,0,-1.923,0.952,1770608.73
LE,FUT,72140,24,25,1,4.167,0.952,1770608.73
SB,FUT,27742.4,63,63,0,1.587,0.952,1770608.73
SI,FUT,123700,14,14,0,0,0.952,1770608.73
HG,FUT,97912.56,-9,-9,0,0,-0.476,885304.37
SCI,FUT,11460,157,157,0,-1.274,0.952,1770608.73
DA,FUT,35380,-5,0,5,-100,0,0
PA,FUT,,0,,,,0,0
KC,FUT,60918.79,-14,-15,-1,7.143,-0.476,885304.37
TSR20,FUT,6495,-138,-138,0,-1.449,-0.476,885304.37
ZC,FUT,27887.48,-31,-32,-1,3.226,-0.476,885304.37
ZSLME,FUT,61564.87,-15,-14,1,-6.667,-0.476,885304.37
ZS,FUT,70516.72,25,25,0,0,0.952,1770608.73
PB,FUT,54389.31,-16,-16,0,0,-0.476,885304.37
ZW,FUT,37437.5,-24,-24,0,0,-0.476,885304.37
,,,,,,,,
,,,,,,,4.023,161745007.86
