Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SGEN,STK,192.9,3214,2927,-287,-8.93,0.333,564673.49
ACGL,STK,,0,,,,0,0
GE,STK,110.6,5470,5106,-364,-6.654,0.333,564673.49
CHD,STK,92.17,6638,6126,-512,-7.713,0.333,564673.49
PANW,STK,205.55,2908,2747,-161,-5.536,0.333,564673.49
DHI,STK,116.5,5124,4847,-277,-5.406,0.333,564673.49
WST,STK,392.87,1563,1437,-126,-8.061,0.333,564673.49
TDG,STK,843.77,726,669,-57,-7.851,0.333,564673.49
FDX,STK,264.91,2344,2132,-212,-9.044,0.333,564673.49
BKNG,STK,3102.65,194,182,-12,-6.186,0.333,564673.49
PH,STK,399.05,1529,1415,-114,-7.456,0.333,564673.49
PWR,STK,200.41,3095,2818,-277,-8.95,0.333,564673.49
VRSK,STK,230.68,2641,2448,-193,-7.308,0.333,564673.49
RCL,STK,,0,,,,0,0
ABNB,STK,,0,,,,0,0
LLY,STK,537.28,1138,1051,-87,-7.645,0.333,564673.49
BR,STK,178.58,3427,3162,-265,-7.733,0.333,564673.49
MAR,STK,202.33,3010,2791,-219,-7.276,0.333,564673.49
QQQ,STK,357.57,153941,142129,-11812,-7.673,30,50821121.91
KSA,STK,40.55,46224,41777,-4447,-9.621,1,1694037.4
INDA,STK,,0,,,,0,0
EWZ,STK,30.09,61082,56299,-4783,-7.83,1,1694037.4
STIP,STK,96.96,38485,34943,-3542,-9.204,2,3388074.79
IGSB,STK,49.9,74734,67897,-6837,-9.148,2,3388074.79
IGIB,STK,49.27,75536,68765,-6771,-8.964,2,3388074.79
IGLB,STK,48.29,76796,70161,-6635,-8.64,2,3388074.79
HYG,STK,74.13,50127,45705,-4422,-8.822,2,3388074.79
FPE,STK,16.09,231151,210570,-20581,-8.904,2,3388074.79
HYD,STK,50.47,73482,67130,-6352,-8.644,2,3388074.79
FMB,STK,50.17,74110,67532,-6578,-8.876,2,3388074.79
GBX,FUT,,0,,,,0,0
GBL,FUT,143085.65,26,24,-2,-7.692,2,3388074.79
BTS,FUT,114211.88,34,30,-4,-11.765,2,3388074.79
BTP,FUT,124184.47,30,27,-3,-10,2,3388074.79
OAT,FUT,137115.15,27,25,-2,-7.407,2,3388074.79
IAU,STK,35.9,51856,47188,-4668,-9.002,1,1694037.4
GF,FUT,123704,4,3,-1,-25,0.238,403342.34
CC,FUT,34760,13,12,-1,-7.692,0.238,403342.34
SB,FUT,26689.62,16,15,-1,-6.25,0.238,403342.34
SI,FUT,114400,-8,-7,1,-12.5,-0.476,806684.52
HG,FUT,92012.5,-10,-9,1,-10,-0.476,806684.52
ZS,FUT,67100,-13,-12,1,-7.692,-0.476,806684.52
LE,FUT,71380,6,6,0,0,0.238,403342.34
SCI,FUT,10670,-84,-76,8,-9.524,-0.476,806684.52
PA,FUT,,0,,,,0,0
KC,FUT,,0,,,,0,0
TSR20,FUT,,0,,,,0,0
ZC,FUT,,0,,,,0,0
NG,FUT,,0,,,,0,0
RB,FUT,117821,4,3,-1,-25,0.238,403342.34
HO,FUT,130657.67,3,3,0,0,0.238,403342.34
GOIL,FUT,90775,5,4,-1,-20,0.238,403342.34
ALI,FUT,53068.82,-17,-15,2,-11.765,-0.476,806684.52
PL,FUT,45345,-20,-18,2,-10,-0.476,806684.52
KE,FUT,37487.5,-24,-22,2,-8.333,-0.476,806684.52
,,,,,,,,
,,,,,,,3.296,113500421.96
