Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SGEN,STK,197.76,3418,2752,-666,-19.485,0.333,544203.13
GE,STK,111.5,5893,4881,-1012,-17.173,0.333,544203.13
CHD,STK,,0,,,,0,0
PANW,STK,228.59,2812,2381,-431,-15.327,0.333,544203.13
DHI,STK,,0,,,,0,0
WST,STK,391.72,1701,1389,-312,-18.342,0.333,544203.13
TDG,STK,859,773,634,-139,-17.982,0.333,544203.13
FDX,STK,258.79,2565,2103,-462,-18.012,0.333,544203.13
BKNG,STK,3028.3,216,180,-36,-16.667,0.333,544203.13
PH,STK,396.85,1610,1371,-239,-14.845,0.333,544203.13
PWR,STK,202.11,3211,2693,-518,-16.132,0.333,544203.13
VRSK,STK,234.67,2766,2319,-447,-16.161,0.333,544203.13
LLY,STK,549.01,1208,991,-217,-17.964,0.333,544203.13
BR,STK,182.51,3664,2982,-682,-18.614,0.333,544203.13
MAR,STK,199.26,3290,2731,-559,-16.991,0.333,544203.13
ETN,STK,220.91,2950,2463,-487,-16.508,0.333,544203.13
RSG,STK,145.01,4571,3753,-818,-17.895,0.333,544203.13
QQQ,STK,361.88,158108,135345,-22763,-14.397,30,48978771.31
KSA,STK,40.35,49560,40462,-9098,-18.358,1,1632625.71
EWZ,STK,,0,,,,0,0
INDA,STK,43.76,45575,37309,-8266,-18.137,1,1632625.71
STIP,STK,97.11,41255,33624,-7631,-18.497,2,3265251.42
IGSB,STK,49.99,80168,65318,-14850,-18.524,2,3265251.42
IGIB,STK,49.6,80652,65832,-14820,-18.375,2,3265251.42
IGLB,STK,,0,,,,0,0
HYG,STK,74.44,53692,43864,-9828,-18.304,2,3265251.42
FPE,STK,16.03,250151,203696,-46455,-18.571,2,3265251.42
HYD,STK,50.49,79501,64671,-14830,-18.654,2,3265251.42
FMB,STK,49.97,80136,65344,-14792,-18.459,2,3265251.42
GBL,FUT,142889.29,28,23,-5,-17.857,2,3265251.42
BTS,FUT,113654.29,34,29,-5,-14.706,2,3265251.42
BTP,FUT,124235.09,32,26,-6,-18.75,2,3265251.42
OAT,FUT,,0,,,,0,0
IAU,STK,36.29,55176,44988,-10188,-18.465,1,1632625.71
GF,FUT,126661.6,5,4,-1,-20,0.294,480184.12
CC,FUT,34700,17,14,-3,-17.647,0.294,480184.12
ZS,FUT,69050,9,7,-2,-22.222,0.294,480184.12
SCI,FUT,11310,53,42,-11,-20.755,0.294,480184.12
ZO,FUT,24400,25,20,-5,-20,0.294,480184.12
SB,FUT,27092.82,-22,-18,4,-18.182,-0.294,480184.12
LE,FUT,72340.38,-8,-7,1,-12.5,-0.294,480184.12
RB,FUT,,0,,,,0,0
HO,FUT,,0,,,,0,0
GOIL,FUT,,0,,,,0,0
SI,FUT,122825,-10,-8,2,-20,-0.588,960368.07
HG,FUT,,0,,,,0,0
ALI,FUT,53560.14,-22,-18,4,-18.182,-0.588,960368.07
PL,FUT,47705,-25,-20,5,-20,-0.588,960368.07
KE,FUT,,0,,,,0,0
KC,FUT,57056.25,-20,-17,3,-15,-0.588,960368.07
ZC,FUT,24425,-47,-39,8,-17.021,-0.588,960368.07
,,,,,,,,
,,,,,,,2.93,102855338.78
