Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LLY,STK,553.92,909,941,32,3.52,0.333,521378.72
WST,STK,403.37,1279,1279,0,1.095,0.333,521378.72
GE,STK,113.96,4494,4494,0,1.802,0.333,521378.72
PWR,STK,207.68,2453,2453,0,2.324,0.333,521378.72
ETN,STK,226.24,2245,2245,0,2.673,0.333,521378.72
VRSK,STK,237.94,2123,2191,68,3.203,0.333,521378.72
FDX,STK,258.35,1946,2018,72,3.7,0.333,521378.72
SGEN,STK,206.26,2456,2456,0,2.932,0.333,521378.72
PANW,STK,232.42,2173,2243,70,3.221,0.333,521378.72
BRO,STK,73.23,6890,7120,230,3.338,0.333,521378.72
BR,STK,186.05,2741,2741,0,2.225,0.333,521378.72
PH,STK,408.54,1249,1249,0,2.162,0.333,521378.72
RSG,STK,145.44,3447,3585,138,4.003,0.333,521378.72
CEG,STK,105.37,4755,4948,193,4.059,0.333,521378.72
TDG,STK,881.5,582,582,0,1.546,0.333,521378.72
QQQ,STK,367.4,124266,124266,0,2.779,30,46924089.44
KSA,STK,40.83,37302,37302,0,2.7,1,1564136.31
EWZ,STK,31.69,48239,48239,0,2.318,1,1564136.31
STIP,STK,97.08,31116,32224,1108,3.561,2,3128272.63
IGSB,STK,50.04,60439,62515,2076,3.435,2,3128272.63
HYG,STK,74.89,40487,41772,1285,3.174,2,3128272.63
FPE,STK,16.05,188560,194908,6348,3.367,2,3128272.63
HYD,STK,50.52,59864,61921,2057,3.436,2,3128272.63
FMB,STK,49.93,60475,62653,2178,3.601,2,3128272.63
BTS,FUT,113599.37,27,28,1,3.704,2,3128272.63
BTP,FUT,124529.04,24,25,1,4.167,2,3128272.63
GBS,FUT,113853.41,27,27,0,0,2,3128272.63
GBM,FUT,126420.92,24,25,1,4.167,2,3128272.63
IAU,STK,36.44,41654,42924,1270,3.049,1,1564136.31
SCI,FUT,11230,64,66,2,3.125,0.476,744826.85
SI,FUT,123650,6,6,0,0,0.476,744826.85
LE,FUT,72610,10,10,0,0,0.476,744826.85
SB,FUT,28627.19,26,26,0,0,0.476,744826.85
ZO,FUT,25174.38,29,30,1,3.448,0.476,744826.85
GF,FUT,128462.5,6,6,0,0,0.476,744826.85
CC,FUT,35540,21,21,0,0,0.476,744826.85
ALI,FUT,53882.71,-7,-7,0,0,-0.238,372413.35
HG,FUT,95612.5,-4,-4,0,0,-0.238,372413.35
ZSLME,FUT,60000,0,-6,-6,-Inf,-0.238,372413.35
ZC,FUT,24750,-15,-15,0,0,-0.238,372413.35
KE,FUT,37262.5,-10,-10,0,0,-0.238,372413.35
HE,FUT,32710,-11,-11,0,0,-0.238,372413.35
ZW,FUT,30787.5,-12,-12,0,0,-0.238,372413.35
,,,,,,,,
,,,,,,,2.741,98540586.87
