Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SGEN,STK,193.35,3368,3214,-154,-4.572,0.333,621403.44
ACGL,STK,,0,,,,0,0
GE,STK,113.61,5757,5470,-287,-4.985,0.333,621403.44
CHD,STK,93.61,6945,6638,-307,-4.42,0.333,621403.44
PANW,STK,213.66,3033,2908,-125,-4.121,0.333,621403.44
DHI,STK,124.07,5124,5124,0,-2.264,0.333,621403.44
WST,STK,397.49,1627,1563,-64,-3.934,0.333,621403.44
TDG,STK,855.64,760,726,-34,-4.474,0.333,621403.44
FDX,STK,265.07,2463,2344,-119,-4.832,0.333,621403.44
BKNG,STK,3195.35,204,194,-10,-4.902,0.333,621403.44
PH,STK,406.32,1600,1529,-71,-4.438,0.333,621403.44
PWR,STK,200.77,3219,3095,-124,-3.852,0.333,621403.44
VRSK,STK,235.33,2786,2641,-145,-5.205,0.333,621403.44
RCL,STK,,0,,,,0,0
ABNB,STK,,0,,,,0,0
LLY,STK,546.24,1190,1138,-52,-4.37,0.333,621403.44
BR,STK,181.35,3617,3427,-190,-5.253,0.333,621403.44
MAR,STK,206.48,3179,3010,-169,-5.316,0.333,621403.44
QQQ,STK,363.3,160761,153941,-6820,-4.242,30,55926869.22
KSA,STK,40.33,48477,46224,-2253,-4.648,1,1864228.97
INDA,STK,,0,,,,0,0
EWZ,STK,30.52,63900,61082,-2818,-4.41,1,1864228.97
STIP,STK,96.88,40457,38485,-1972,-4.874,2,3728457.95
IGSB,STK,49.89,78573,74734,-3839,-4.886,2,3728457.95
IGIB,STK,49.36,79223,75536,-3687,-4.654,2,3728457.95
IGLB,STK,48.55,80293,76796,-3497,-4.355,2,3728457.95
HYG,STK,74.38,52603,50127,-2476,-4.707,2,3728457.95
FPE,STK,16.13,242866,231151,-11715,-4.824,2,3728457.95
HYD,STK,50.74,77289,73482,-3807,-4.926,2,3728457.95
FMB,STK,50.31,77840,74110,-3730,-4.792,2,3728457.95
GBX,FUT,,0,,,,0,0
GBL,FUT,142207.07,27,26,-1,-3.704,2,3728457.95
BTS,FUT,114087.91,34,34,0,-2.941,2,3728457.95
BTP,FUT,123352.09,32,30,-2,-6.25,2,3728457.95
OAT,FUT,136274.07,29,27,-2,-6.897,2,3728457.95
IAU,STK,35.95,54449,51856,-2593,-4.762,1,1864228.97
GF,FUT,124450,4,4,0,0,0.238,443864.16
CC,FUT,34970,14,13,-1,-7.143,0.238,443864.16
SB,FUT,27596.82,17,16,-1,-5.882,0.238,443864.16
SI,FUT,113950,-8,-8,0,0,-0.476,887728.13
HG,FUT,92337.5,-10,-10,0,0,-0.476,887728.13
ZS,FUT,66350,-14,-13,1,-7.143,-0.476,887728.13
LE,FUT,71730,6,6,0,0,0.238,443864.16
SCI,FUT,10560,-94,-84,10,-10.638,-0.476,887728.13
PA,FUT,,0,,,,0,0
KC,FUT,,0,,,,0,0
TSR20,FUT,,0,,,,0,0
ZC,FUT,,0,,,,0,0
NG,FUT,,0,,,,0,0
RB,FUT,120027.5,4,4,0,0,0.238,443864.16
HO,FUT,129360,4,3,-1,-25,0.238,443864.16
GOIL,FUT,90100,5,5,0,0,0.238,443864.16
ALI,FUT,53662.5,-18,-17,1,-5.556,-0.476,887728.13
PL,FUT,45335,-21,-20,1,-4.762,-0.476,887728.13
KE,FUT,37525,-25,-24,1,-4,-0.476,887728.13
,,,,,,,,
,,,,,,,3.514,124903249.16
