Symbol,Quantity,AvgPrice
ABBV,286,155.78
CCK3,1,2885.0
CGBM23,4,127.58
CGFM23,4,115.2
COILM3,-1,76.81
EWH,4875,20.52
FSLR,210,215.78
GILD,522,78.6
HSY,168,244.37
IAU,2871,37.63
LLY,124,333.82
LMT,93,468.8
LVS,734,55.57
MRK,414,104.23
NEM,866,47.74
ORLY,64,806.33
PCG,3141,15.6
PGR,386,137.06
QQQ,10515,312.56
REGN,26,805.18
RING,3788,24.37
SBK3,1,0.21
SGEN,211,199.26
STIP,3279,99.11
TN   JUN 23,2,121.3
UB   JUN 23,2,140.38
ULTA,75,514.0
ZB   JUN 23,2,130.83
ZC   MAY 23,-1,6.34
ZL   MAY 23,-2,0.53
ZM   MAY 23,1,443.1
ZN   JUN 23,3,115.42
ZW   MAY 23,-1,6.63
