Symbol,Quantity,AvgPrice
DCJ3,1,17.82
IAU,-1204,35.27
LEJ3,-1,1.65
SCHW,691,62.11
TIP,-513,107.61
ZC   MAY 23,-1,6.14
ZO   MAY 23,-1,3.48
