Symbol,Quantity,AvgPrice
CAH,-184,69.51
CGBM23,13,128.22
HYG,-16969,73.09
MRK,-125,106.95
REGN,-23,761.38
ZC   MAY 23,2,6.25
ZW   MAY 23,2,7.0
