Symbol,Quantity,AvgPrice
CAH,179,73.96
FMB,790,50.26
HYD,721,50.78
IAU,1157,34.56
IGSB,763,49.7
KE   MAY 23,-1,8.01
LVS,244,59.07
ORLY,16,839.08
SIK3,-1,20.31
STIP,376,97.34
TRV,70,181.91
