Symbol,Quantity,AvgPrice
DE,-39,430.68
HOJ3,1,2.74
LMT,-31,479.67
REGN,16,751.83
SCHW,-189,71.64
SIK3,1,20.2
ZM   MAY 23,-1,483.2
ZO   MAY 23,1,3.51
